OA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles
E00010806,0,1,1,0,1,1,0,1,1,0,0
E00010807,0,0,0,0,1,1,0,1,1,0,0
E00010808,0,0,0,0,1,1,1,1,0,0,0
E00010809,0,0,0,0,0,0,1,0,0,0,0
E00010810,0,0,0,0,1,1,1,1,0,0,0
E00010811,0,0,0,0,0,1,0,1,1,0,0
E00010812,0,0,0,0,1,0,1,0,0,0,0
E00010813,0,1,0,1,1,1,0,1,1,0,1
E00010814,0,0,0,0,1,1,1,1,1,0,0
E00010815,0,0,0,0,0,0,0,1,0,0,0
E00010816,0,0,0,0,0,1,1,1,0,0,0
E00010817,0,0,0,0,1,1,0,0,1,0,1
E00010818,0,0,0,0,1,1,1,0,0,0,0
E00010819,0,0,0,0,1,1,1,1,0,0,0
E00010820,0,1,0,0,1,1,1,0,1,1,1
E00010821,0,0,1,0,1,1,1,1,1,0,0
E00010822,0,0,0,0,1,1,0,0,1,1,1
E00010823,0,0,0,0,1,1,0,1,1,0,0
E00010824,0,1,0,0,1,1,1,0,0,1,0
E00010825,0,0,0,0,1,1,1,1,1,0,1
E00010826,0,0,0,1,1,1,0,1,1,0,0
E00010827,0,0,0,1,1,1,0,1,1,1,1
E00010828,0,1,0,0,1,1,0,0,1,0,0
E00010829,1,1,1,0,0,1,0,1,1,1,0
E00010830,0,1,0,0,1,1,0,0,0,0,1
E00010831,0,0,0,1,0,1,0,0,1,1,1
E00010832,0,0,0,0,1,1,0,1,1,0,0
E00010833,1,0,0,1,0,1,0,1,0,0,0
E00010834,0,0,1,1,0,1,0,0,1,1,0
E00010835,0,0,0,0,1,1,0,0,0,0,1
E00010836,1,1,0,0,0,1,1,1,0,1,0
E00010837,1,0,0,0,1,1,0,0,1,1,0
E00010838,1,0,0,1,0,1,0,1,1,0,1
E00010839,0,0,0,0,1,1,0,1,1,1,0
E00010840,0,1,0,0,1,1,0,0,1,1,0
E00010841,1,0,0,0,0,0,1,0,0,0,0
E00010842,0,0,0,0,1,1,1,1,1,1,1
E00010843,0,0,0,0,1,1,0,1,0,0,0
E00010844,1,0,0,0,1,1,0,1,0,0,0
E00010845,0,0,0,0,1,1,0,0,0,0,0
E00010846,0,0,0,0,1,1,0,0,0,0,0
E00010847,1,0,0,0,1,1,1,1,0,1,1
E00010848,0,0,0,0,1,1,0,1,1,0,1
E00010849,0,0,0,0,0,1,0,0,0,0,0
E00010850,0,0,0,0,0,1,0,1,0,0,0
E00010851,0,0,1,0,0,1,0,1,0,0,0
E00010852,1,0,0,0,0,1,0,0,0,0,0
E00010853,0,1,1,0,0,1,0,1,1,0,1
E00010854,0,0,1,0,1,1,0,0,1,1,0
E00010855,0,1,0,0,0,1,1,1,1,0,0
E00010856,0,1,0,0,1,1,0,1,1,0,0
E00010857,1,0,0,0,1,1,0,1,0,1,1
E00010858,0,1,0,0,1,1,0,1,0,0,1
E00010859,0,0,0,0,0,1,1,0,1,0,0
E00010860,0,0,0,0,0,1,0,1,0,0,0
E00010861,0,0,1,0,1,1,0,1,0,0,0
E00010862,0,1,0,0,0,1,0,1,0,0,0
E00010863,0,0,0,0,0,1,0,1,0,0,0
E00010864,0,0,0,0,1,1,0,1,0,0,1
E00010865,1,1,0,0,1,1,0,1,0,0,1
E00010866,0,1,0,0,1,1,0,1,0,0,0
E00010867,0,0,1,0,0,0,1,1,0,0,0
E00010868,1,0,1,0,1,1,0,1,1,0,1
E00010869,0,0,0,0,0,1,0,0,0,0,0
E00010870,0,0,0,0,0,1,0,1,0,0,0
E00010871,0,0,0,0,0,1,0,0,1,0,0
E00010872,0,0,0,0,0,1,0,0,1,0,0
E00010873,0,1,1,1,1,1,1,0,1,0,0
E00010874,1,0,0,0,0,1,1,0,0,0,0
E00010875,0,1,0,0,1,1,0,1,1,0,1
E00010876,0,0,0,0,1,1,0,1,1,0,0
E00010877,0,0,0,0,1,1,1,0,1,1,0
E00010878,1,0,0,0,0,1,0,0,1,0,0
E00010879,0,0,0,0,0,1,0,1,0,0,0
E00010880,0,0,0,0,0,1,0,1,1,0,0
E00010881,0,0,1,0,1,1,0,0,0,0,1
E00010882,1,0,0,0,1,1,0,1,0,0,0
E00010883,0,0,0,0,1,1,0,1,0,0,0
E00010884,0,0,0,1,1,1,0,0,0,0,1
E00010885,1,0,0,0,0,1,0,0,1,0,1
E00010886,0,1,0,0,1,1,0,1,1,0,0
E00010887,0,0,0,0,0,1,0,1,0,0,1
E00010888,0,1,0,0,1,1,1,1,1,0,0
E00010889,0,0,0,0,1,1,0,1,0,0,1
E00010890,0,0,0,1,0,1,1,1,1,0,0
E00010891,0,0,0,0,0,1,0,0,0,1,1
E00010892,0,0,0,0,1,1,0,1,0,0,0
E00010893,0,0,0,0,1,1,0,0,0,0,1
E00010894,0,0,0,0,0,1,0,1,1,0,0
E00010895,0,0,0,0,0,1,0,1,0,0,0
E00010896,0,0,0,0,1,1,1,1,1,0,1
E00010897,0,0,0,1,0,1,0,1,1,0,1
E00010898,0,0,0,0,0,1,0,1,0,0,0
E00010899,0,0,0,0,0,1,0,0,1,0,0
E00010900,0,0,0,0,0,1,1,1,0,0,0
E00010901,0,1,0,0,1,1,1,0,1,0,1
E00010902,0,0,0,0,0,1,0,1,1,0,0
E00010903,1,1,1,1,1,1,0,1,1,0,1
E00010904,1,0,0,0,0,0,1,0,0,0,0
E00010905,1,0,0,0,0,0,1,1,0,1,0
E00010906,0,0,0,0,0,0,0,0,0,0,0
E00010907,0,1,1,0,1,1,0,1,1,0,0
E00010908,0,0,1,0,0,0,1,1,0,0,0
E00010909,0,0,0,0,0,1,0,1,0,0,0
E00010910,0,0,0,0,0,0,0,0,0,0,0
E00010911,0,1,0,1,0,0,0,0,0,1,1
E00010912,1,0,1,0,1,1,1,0,1,1,0
E00010913,0,0,1,1,1,1,0,1,0,1,0
E00010914,0,0,1,1,1,1,0,1,0,0,1
E00010915,0,0,0,0,1,1,1,1,1,0,1
E00010916,0,1,0,0,1,1,0,0,1,1,0
E00010917,0,0,1,0,0,1,0,1,0,1,0
E00010918,0,0,0,0,1,1,0,1,1,1,0
E00010919,0,1,0,0,1,1,0,0,1,1,0
E00010920,0,0,1,1,1,1,0,0,0,1,1
E00010921,0,0,1,1,1,1,0,1,0,1,0
E00010922,0,1,1,0,1,0,1,1,1,0,1
E00010923,0,0,1,0,1,1,0,1,1,0,0
E00010925,0,0,0,0,1,1,0,1,1,0,0
E00010926,1,0,0,0,0,1,0,0,1,1,1
E00010927,0,0,0,1,1,1,0,0,0,1,1
E00010928,0,0,0,0,1,1,0,1,0,0,0
E00010929,1,0,0,1,0,0,0,0,0,1,1
E00010930,1,1,0,1,0,0,0,1,0,1,0
E00010931,0,0,1,0,1,1,0,1,1,0,0
E00010932,0,0,0,0,1,1,0,1,0,0,0
E00010933,0,0,1,0,1,1,1,1,0,0,0
E00010934,1,1,0,0,1,1,0,1,0,0,1
E00010935,1,0,1,0,1,0,1,1,0,0,0
E00010936,0,0,0,0,1,0,1,0,0,0,0
E00010937,0,1,1,1,0,1,1,1,1,0,0
E00010938,1,0,1,1,0,1,1,1,1,1,1
E00010939,0,0,0,0,1,1,1,0,1,0,0
E00010940,0,1,1,1,0,0,1,1,0,0,0
E00010941,0,0,1,0,1,0,1,0,1,0,0
E00010942,0,0,1,0,1,1,1,1,1,0,0
E00010943,1,0,0,0,0,0,1,0,0,0,0
E00010944,0,0,1,0,1,0,1,1,1,1,1
E00010945,0,0,1,0,0,0,1,0,0,0,0
E00010946,0,0,0,0,1,0,1,0,0,0,0
E00010947,0,0,1,0,1,1,1,1,0,0,0
E00010948,0,1,0,0,1,1,0,1,0,0,0
E00010949,0,1,1,0,1,1,1,1,0,0,0
E00010950,0,1,1,0,1,1,1,1,1,0,0
E00010951,0,0,1,0,1,0,1,0,0,0,0
E00010952,1,1,1,0,0,1,1,0,1,0,1
E00010953,0,0,1,0,1,0,1,1,0,0,0
E00010954,0,1,1,0,0,1,1,1,1,0,1
E00010955,0,0,0,0,1,1,0,1,0,0,0
E00010956,0,1,1,1,1,0,1,1,0,0,0
E00010957,0,0,1,0,1,0,1,1,1,0,0
E00010958,0,1,1,1,1,1,0,1,1,0,1
E00010959,0,0,0,0,1,1,1,1,1,0,0
E00010960,1,1,1,1,0,1,0,1,1,0,0
E00010961,1,1,1,1,0,1,0,1,0,0,1
E00010962,0,1,1,1,0,0,1,1,1,0,0
E00010963,0,0,0,0,1,1,0,1,0,0,1
E00010964,0,0,0,0,1,1,0,1,0,0,0
E00010965,1,0,0,0,1,1,0,1,1,0,1
E00010966,0,0,0,0,1,1,0,1,1,0,1
E00010967,0,0,0,0,1,1,1,1,0,0,0
E00010968,0,1,0,1,1,0,1,0,1,0,0
E00010969,0,1,1,1,1,1,1,1,0,0,1
E00010970,0,0,1,0,1,0,1,0,0,0,0
E00010971,0,0,0,0,1,0,1,1,1,0,0
E00010972,0,0,1,0,1,1,1,1,1,0,0
E00010973,1,0,0,1,0,0,1,0,0,0,0
E00010974,0,1,0,0,1,1,1,1,1,0,0
E00010975,0,0,0,0,1,1,1,1,0,0,0
E00010976,0,0,0,0,1,0,1,0,0,0,0
E00010977,0,0,0,1,1,1,0,1,0,0,0
E00010978,1,1,1,1,1,0,1,1,0,0,1
E00010979,0,1,1,0,1,1,1,1,0,0,0
E00010980,0,0,0,0,1,1,1,1,0,0,0
E00010981,0,0,0,0,1,1,1,1,1,0,0
E00010982,0,0,0,0,1,1,1,1,0,0,0
E00010983,1,0,0,0,1,1,0,1,0,0,0
E00010984,0,1,0,0,1,1,1,1,1,0,0
E00010985,0,0,0,0,1,1,1,1,0,0,0
E00010986,0,0,0,0,0,0,0,1,0,0,0
E00010987,0,0,0,0,1,1,1,1,0,0,0
E00010988,0,0,0,0,1,1,0,0,0,0,0
E00010989,0,0,0,0,1,1,0,1,1,0,0
E00010990,0,1,0,0,1,1,0,1,0,0,0
E00010991,0,0,0,0,1,1,0,1,1,1,0
E00010992,0,0,0,0,1,1,0,1,0,0,0
E00010993,0,1,0,0,1,1,1,1,0,0,0
E00010994,0,0,1,0,1,1,0,1,1,0,0
E00010995,0,0,0,0,0,1,1,0,0,0,0
E00010996,1,0,0,0,0,0,0,1,0,0,0
E00010997,0,0,1,0,0,1,0,1,0,0,0
E00010998,1,0,1,1,0,1,0,0,0,0,1
E00010999,0,0,0,0,1,1,0,1,0,0,0
E00011000,0,0,0,0,1,1,1,1,0,0,0
E00011001,0,0,0,0,0,1,0,0,0,1,0
E00011002,0,0,0,0,0,1,0,1,0,0,0
E00011003,0,0,0,1,1,1,0,0,1,0,1
E00011004,1,0,0,0,0,0,0,0,0,0,0
E00011005,0,0,0,0,1,1,0,0,0,0,1
E00011006,0,0,0,0,0,1,0,1,0,0,0
E00011007,0,0,0,0,0,1,0,1,0,0,0
E00011008,0,0,0,0,1,1,0,1,1,0,0
E00011009,0,0,1,0,0,1,1,1,1,0,1
E00011010,0,0,1,0,1,0,0,1,1,0,1
E00011011,0,0,0,0,1,1,1,1,0,0,0
E00011012,0,0,0,1,0,1,0,1,0,0,0
E00011013,1,0,0,0,0,1,0,1,0,0,0
E00011014,0,0,1,1,0,1,0,1,0,0,1
E00011015,1,0,1,0,0,0,0,1,0,0,0
E00011016,0,0,1,0,1,1,0,1,1,0,0
E00011017,0,0,0,0,0,1,0,0,0,0,0
E00011018,0,0,0,0,0,1,0,1,0,0,0
E00011019,0,0,0,0,0,0,0,0,0,0,0
E00011020,0,0,0,0,1,1,0,1,1,0,0
E00011021,0,0,0,0,1,1,0,1,0,0,0
E00011022,0,0,0,0,0,1,1,1,0,0,0
E00011023,0,0,0,0,1,1,0,1,0,0,0
E00011024,1,0,0,0,0,0,1,0,0,0,0
E00011025,0,0,0,0,1,1,1,1,1,0,0
E00011026,0,0,0,0,1,1,0,1,0,0,0
E00011027,0,0,0,0,1,1,0,1,1,0,0
E00011028,0,0,0,0,1,1,0,1,0,0,0
E00011029,1,0,0,1,0,1,1,1,1,0,0
E00011030,0,0,0,0,1,1,0,0,0,0,0
E00011031,1,0,0,0,0,0,1,1,0,0,0
E00011032,0,0,1,0,0,1,0,1,1,1,1
E00011033,0,0,0,0,0,1,0,0,0,0,0
E00011034,0,0,0,0,0,1,0,1,1,0,0
E00011035,1,0,0,0,1,1,0,1,0,0,1
E00011036,0,0,0,0,1,1,0,0,0,0,0
E00011038,0,0,0,0,1,1,0,0,0,0,0
E00011039,0,0,0,0,1,1,0,1,1,0,0
E00011040,0,0,1,1,1,0,0,1,1,0,0
E00011041,0,0,0,0,1,1,0,1,0,0,0
E00011042,0,0,0,0,1,1,0,0,0,0,0
E00011043,0,0,1,0,1,1,1,1,1,0,1
E00011044,0,0,0,0,1,1,0,1,0,0,1
E00011045,0,0,0,0,1,1,0,0,0,0,0
E00011046,0,0,0,0,1,1,0,0,0,0,0
E00011047,0,0,0,0,1,1,1,1,0,0,0
E00011048,0,0,0,0,1,1,1,1,0,0,0
E00011049,0,1,1,0,1,1,1,1,1,0,0
E00011050,1,0,0,1,0,0,0,1,1,0,0
E00011052,0,0,0,1,1,1,0,0,0,0,0
E00011053,0,0,0,0,0,1,0,0,0,0,0
E00011055,0,1,1,0,1,1,0,1,0,1,0
E00011056,0,0,0,0,0,1,0,1,0,0,0
E00011057,0,1,1,1,0,0,1,1,0,0,0
E00011058,0,1,0,0,1,1,1,1,1,0,1
E00011059,0,0,1,0,1,1,1,0,1,1,1
E00011060,0,1,0,0,1,1,0,1,0,0,0
E00011061,0,0,0,0,1,1,0,1,0,0,0
E00011062,1,1,1,1,1,1,0,0,0,0,0
E00011063,0,1,0,0,1,1,1,1,0,0,0
E00011064,0,0,0,0,0,1,0,1,1,0,0
E00011065,0,1,1,1,0,0,1,1,1,0,1
E00011066,1,0,0,0,0,1,1,1,0,0,0
E00011067,0,0,0,0,0,1,0,1,0,0,0
E00011068,0,0,0,0,0,1,1,1,1,0,1
E00011069,1,0,0,0,1,1,1,0,1,0,0
E00011070,0,1,0,0,1,1,0,1,1,0,1
E00011071,0,0,0,0,1,1,0,1,0,0,0
E00011072,0,1,1,1,1,1,1,1,1,0,0
E00011073,0,0,0,0,1,1,1,0,0,0,1
E00011074,1,0,0,0,1,1,0,1,1,0,1
E00011075,1,0,0,0,1,1,0,1,0,0,0
E00011076,1,1,0,1,1,1,1,1,1,0,0
E00011077,0,0,0,0,1,1,0,1,1,0,0
E00011078,1,1,1,1,0,1,0,1,0,0,1
E00011079,0,1,0,1,1,1,1,1,1,0,1
E00011081,0,1,0,1,1,0,0,0,1,0,1
E00011082,0,0,0,1,1,1,0,1,0,0,1
E00011083,0,0,0,1,1,1,0,1,1,0,0
E00011084,0,0,0,0,0,1,0,1,1,0,0
E00011085,1,0,0,0,1,1,0,1,0,0,0
E00011086,0,0,1,0,1,1,1,1,0,0,0
E00011087,0,0,0,0,1,1,0,1,0,0,0
E00011088,0,0,0,0,1,1,1,1,1,0,0
E00011089,0,0,1,0,1,1,1,1,1,1,1
E00011090,0,1,1,0,1,1,1,1,1,0,0
E00011091,0,0,0,0,0,0,1,1,0,0,0
E00011092,0,0,0,0,1,1,0,1,0,0,0
E00011093,0,0,0,0,1,1,1,1,1,0,1
E00011094,1,1,1,1,1,1,1,1,1,1,0
E00011095,0,0,0,0,1,1,0,1,0,0,1
E00011096,1,0,0,0,0,0,1,1,0,0,0
E00011097,0,0,0,0,1,1,0,1,1,0,0
E00011098,0,0,1,0,0,1,1,1,0,0,1
E00011099,0,0,1,0,0,1,0,1,1,0,0
E00011100,0,0,1,0,1,1,0,1,0,0,1
E00011101,0,1,0,0,1,1,0,0,0,0,1
E00011102,0,1,1,1,1,1,1,1,1,0,1
E00011103,1,0,1,0,1,1,0,1,1,0,1
E00011104,1,1,0,1,0,1,1,1,1,0,0
E00011105,0,0,0,0,1,1,0,0,1,1,0
E00011106,1,0,0,1,1,1,0,1,1,0,0
E00011107,0,0,1,0,1,1,1,1,0,0,0
E00011108,1,0,0,0,1,1,1,0,1,1,1
E00011109,1,1,0,0,1,1,0,0,1,1,0
E00011110,0,0,0,0,0,1,1,1,1,1,1
E00011111,1,0,0,1,0,0,0,0,0,0,0
E00011112,1,1,0,0,1,1,0,0,0,1,0
E00011113,0,0,1,1,1,1,0,1,1,0,1
E00011114,0,0,1,0,1,0,1,1,1,0,0
E00011115,0,1,1,0,1,1,0,0,1,0,0
E00011116,0,0,1,0,1,1,1,1,0,0,0
E00011117,0,0,1,0,0,0,1,1,0,0,0
E00011118,0,1,1,0,1,1,1,1,1,0,0
E00011119,0,0,1,0,1,1,1,1,1,0,1
E00011121,0,0,0,0,1,1,1,1,1,0,0
E00011122,0,0,1,0,1,0,1,1,1,0,1
E00011123,0,0,0,0,1,1,1,1,1,0,0
E00011124,0,1,1,0,1,1,1,0,0,0,0
E00011125,0,0,0,0,0,1,0,0,0,0,0
E00011126,0,0,0,0,0,0,0,0,0,0,0
E00011127,1,0,0,0,1,0,1,1,1,0,0
E00011128,0,0,1,0,0,0,1,0,0,0,0
E00011129,0,0,1,0,1,1,1,1,1,0,0
E00011130,0,0,0,0,1,0,1,0,0,0,0
E00011131,0,0,1,1,1,1,1,1,1,1,0
E00011132,0,0,1,0,1,1,1,1,1,0,0
E00011133,1,0,0,0,0,0,0,0,0,0,0
E00011134,1,1,1,1,1,1,0,1,0,0,1
E00011135,0,0,1,0,0,0,1,0,0,0,0
E00011136,0,1,1,1,1,0,1,1,1,0,0
E00011137,0,1,1,0,1,0,1,1,0,0,1
E00011138,0,1,1,0,0,0,1,0,0,0,0
E00011139,0,0,1,0,0,0,1,0,0,0,0
E00011140,0,1,1,1,1,1,1,1,1,0,0
E00011141,0,0,1,0,1,1,0,1,1,0,0
E00011142,1,1,1,0,0,0,1,1,0,0,0
E00011144,1,1,0,0,1,1,0,1,1,1,0
E00011145,1,1,1,0,0,1,0,1,0,1,1
E00011146,0,0,0,0,0,1,1,1,1,0,1
E00011147,0,0,0,0,1,1,0,1,1,0,1
E00011148,1,0,0,0,1,1,0,1,0,1,1
E00011149,0,0,0,0,1,1,1,1,1,0,0
E00011150,0,0,0,0,1,1,0,1,1,0,0
E00011151,0,1,0,0,1,1,0,1,1,0,0
E00011152,0,1,0,0,0,1,0,1,1,0,0
E00011153,0,0,1,1,1,1,1,1,0,0,0
E00011154,1,0,0,0,1,1,0,1,1,0,1
E00011155,0,0,0,0,1,1,0,0,0,0,0
E00011157,0,1,0,0,1,1,0,1,1,0,0
E00011158,1,0,1,1,1,1,1,1,1,1,1
E00011159,0,0,0,0,1,1,0,0,0,1,1
E00011160,0,0,0,0,0,1,0,1,1,0,1
E00011161,0,0,0,0,0,1,0,0,1,0,1
E00011162,0,0,0,1,0,1,0,0,0,1,0
E00011163,0,0,0,0,1,1,0,0,0,0,0
E00011164,1,0,0,0,0,1,1,0,0,1,1
E00011165,1,1,0,1,1,0,0,0,1,1,0
E00011166,0,1,1,0,1,1,0,1,1,1,0
E00011167,0,0,0,1,1,1,0,0,1,1,1
E00011168,1,0,1,1,0,0,1,0,1,1,1
E00011169,1,0,0,0,0,1,0,0,1,1,1
E00011170,0,1,0,0,1,1,0,1,1,1,1
E00011171,0,1,0,0,0,1,0,1,1,0,1
E00011172,1,1,1,1,1,1,0,1,1,1,1
E00011173,1,0,0,0,1,1,0,0,1,0,0
E00011174,1,0,1,0,1,1,0,1,1,0,1
E00011175,0,0,1,0,1,1,0,0,0,1,1
E00011176,0,0,0,0,0,1,0,1,0,0,0
E00011177,0,0,1,0,0,1,0,0,1,1,1
E00011178,0,0,1,0,1,1,0,1,1,0,0
E00011179,0,0,0,0,0,1,1,0,0,1,0
E00011180,0,1,1,1,1,1,0,1,1,1,0
E00011181,1,0,0,1,1,1,1,0,1,1,1
E00011182,0,0,1,0,0,1,0,1,1,1,0
E00011183,0,0,0,0,1,1,0,1,1,0,0
E00011184,1,0,1,1,1,1,0,0,0,1,0
E00011185,1,1,1,1,1,1,1,1,1,1,1
E00011186,0,1,0,1,1,1,0,1,1,1,1
E00011187,0,0,0,0,1,1,0,1,0,1,0
E00011188,1,1,1,1,1,1,0,1,1,1,0
E00011189,0,0,0,1,0,1,0,0,0,1,0
E00011190,0,1,1,1,1,1,1,1,1,0,1
E00011191,0,1,1,1,1,1,0,1,1,0,0
E00011192,0,0,0,0,0,1,0,0,0,1,0
E00011193,0,0,0,0,0,1,1,1,0,0,0
E00011194,0,0,0,0,1,1,0,1,0,0,0
E00011197,0,0,1,0,1,1,0,1,1,0,0
E00011198,0,0,0,0,1,1,1,1,1,0,0
E00011199,0,0,0,0,1,1,0,0,0,1,0
E00011200,1,0,0,0,1,1,0,1,1,0,0
E00011201,0,0,1,0,1,1,0,1,1,0,0
E00011202,0,0,1,0,0,1,0,1,1,0,1
E00011203,1,0,0,0,1,1,0,1,1,1,0
E00011204,0,0,0,0,0,1,1,0,0,0,0
E00011205,1,0,0,0,0,1,0,1,0,0,1
E00011206,1,1,1,0,0,1,1,1,0,0,0
E00011207,0,1,0,0,0,1,0,1,1,0,1
E00011208,0,1,0,0,0,1,0,1,1,1,1
E00011209,0,0,0,0,0,1,1,1,0,0,0
E00011210,1,1,0,0,0,1,0,1,1,0,0
E00011211,0,1,1,1,0,1,0,1,1,0,0
E00011212,0,1,0,0,0,1,0,1,0,0,0
E00011213,0,0,1,1,0,1,1,1,0,0,0
E00011214,0,0,0,0,0,1,1,1,0,1,0
E00011215,0,1,0,1,0,1,0,0,1,1,0
E00011216,1,1,1,1,0,1,1,0,1,1,1
E00011217,0,0,0,0,0,1,1,0,0,0,0
E00011218,0,1,0,0,0,1,0,1,0,0,0
E00011219,1,0,0,0,0,0,0,0,0,0,0
E00011220,0,0,0,0,1,1,0,0,1,1,1
E00011221,0,1,0,0,1,1,0,1,1,1,0
E00011222,0,1,0,0,0,1,0,1,1,1,0
E00011223,1,0,0,0,0,0,0,0,0,1,0
E00011224,0,0,0,1,1,1,0,1,1,1,0
E00011225,0,0,0,0,1,1,0,1,1,1,1
E00011226,0,0,0,0,1,1,1,0,1,1,0
E00011228,1,1,1,1,1,1,1,0,1,1,1
E00011229,0,0,0,0,0,1,0,1,0,0,0
E00011230,1,1,0,1,0,1,1,0,0,1,0
E00011231,1,0,0,0,0,1,0,1,1,0,1
E00011232,1,0,0,1,0,1,0,1,0,0,1
E00011233,0,1,0,0,0,0,1,1,0,0,0
E00011234,0,0,0,0,0,1,0,0,0,1,0
E00011235,0,0,0,0,0,1,0,0,0,1,0
E00011237,0,0,0,0,0,1,0,1,1,0,0
E00011238,0,0,0,0,0,0,1,0,0,0,0
E00011239,0,0,1,0,0,0,1,0,0,0,0
E00011240,0,1,0,0,1,1,0,0,1,0,1
E00011241,0,0,0,0,0,1,0,1,0,0,0
E00011242,0,1,0,0,1,1,0,1,1,0,0
E00011243,0,0,0,0,0,0,1,0,0,0,0
E00011244,1,0,0,0,0,1,0,1,0,0,1
E00011245,0,1,0,0,1,1,0,1,1,0,0
E00011246,0,0,0,0,1,1,0,1,0,0,0
E00011247,0,0,0,0,1,1,1,1,0,0,0
E00011248,0,0,0,0,1,1,0,1,1,0,0
E00011249,0,0,0,0,1,1,0,1,1,0,0
E00011250,0,0,0,0,1,1,1,1,0,0,0
E00011251,0,0,0,0,1,1,0,1,1,0,0
E00011252,0,0,1,0,1,0,1,1,0,0,0
E00011253,0,0,0,0,1,1,0,0,0,0,0
E00011254,0,0,0,0,1,1,0,1,0,0,0
E00011255,0,0,0,0,1,1,1,1,1,0,0
E00011256,0,0,0,1,1,1,0,1,1,0,0
E00011257,0,1,0,0,1,1,0,0,1,1,1
E00011258,0,0,0,0,1,1,0,1,1,0,0
E00011259,0,0,0,0,1,1,0,1,1,0,0
E00011260,1,1,0,0,0,0,0,1,1,0,0
E00011261,0,0,0,0,1,1,0,1,1,0,0
E00011262,1,0,0,0,0,1,0,1,0,0,0
E00011263,0,0,0,0,1,1,1,1,0,0,0
E00011264,0,1,1,0,1,1,0,1,1,0,0
E00011265,0,0,1,0,1,1,1,0,0,0,0
E00011266,0,0,0,0,1,1,0,1,0,0,0
E00011267,0,0,1,0,1,1,1,1,1,0,0
E00011268,0,0,0,0,0,0,1,0,0,0,0
E00011269,0,0,0,0,0,0,0,0,0,0,0
E00011270,0,1,0,0,0,0,1,0,1,0,0
E00011271,0,1,0,0,0,1,0,1,1,0,0
E00011272,0,1,0,0,1,1,0,1,1,0,0
E00011273,0,0,0,0,1,1,0,1,0,0,1
E00011274,0,1,1,0,1,1,0,1,1,0,0
E00011275,0,1,0,0,0,1,0,1,0,0,0
E00011276,0,0,0,0,1,1,0,1,1,0,0
E00011277,0,0,0,0,1,1,1,1,1,0,0
E00011278,0,1,0,0,1,1,0,1,1,1,1
E00011279,0,1,0,0,1,1,1,1,1,0,1
E00011280,0,1,0,0,1,1,0,1,0,0,0
E00011281,0,0,0,0,0,0,1,0,0,0,0
E00011282,1,1,0,0,1,1,0,1,1,0,0
E00011283,0,0,0,1,1,1,0,0,1,1,1
E00011284,0,0,0,0,1,1,1,1,0,0,0
E00011285,0,1,0,0,1,1,1,0,1,0,0
E00011286,1,0,1,0,1,0,1,1,1,0,0
E00011287,0,1,0,0,0,1,0,0,1,0,0
E00011288,0,1,0,0,1,1,0,1,0,0,0
E00011290,0,0,0,0,0,1,1,1,1,0,0
E00011291,1,1,0,0,1,1,1,1,1,0,0
E00011292,0,1,1,0,0,1,1,1,1,0,1
E00011293,0,1,0,0,1,1,0,1,1,0,0
E00011294,0,0,0,0,1,1,1,0,1,0,1
E00011295,0,0,0,0,0,1,0,1,1,0,0
E00011296,0,1,0,0,0,1,1,1,1,0,0
E00011297,1,0,1,0,1,1,0,1,0,0,1
E00011298,0,0,0,0,0,0,1,0,0,0,0
E00011299,0,1,0,0,1,1,0,1,0,0,0
E00011300,0,0,0,1,1,1,1,1,0,0,0
E00011301,0,0,0,0,1,1,0,1,0,0,1
E00011302,0,1,0,0,0,1,0,1,0,0,1
E00011303,0,1,0,0,1,1,1,1,1,0,1
E00011304,0,1,0,0,1,1,0,1,1,0,0
E00011305,0,1,0,0,0,1,1,1,1,0,0
E00011306,0,1,0,0,0,0,1,1,0,0,0
E00011307,0,0,1,1,0,1,1,1,1,0,0
E00011308,1,0,0,0,1,1,0,1,1,0,1
E00011309,0,1,0,0,1,1,0,1,0,0,0
E00011310,0,1,0,1,1,1,1,1,1,0,0
E00011311,0,0,0,0,0,1,0,1,1,0,0
E00011312,0,0,1,0,1,1,1,1,0,0,0
E00011313,0,1,0,0,0,0,1,1,1,0,1
E00011314,0,1,0,0,1,1,0,1,1,0,0
E00011315,0,0,0,0,1,1,0,1,1,0,1
E00011316,0,1,0,0,0,1,0,1,1,0,0
E00011317,0,0,0,0,1,0,1,1,1,0,0
E00011318,0,1,0,0,1,1,1,1,1,0,0
E00011319,0,0,0,0,0,1,1,1,0,0,0
E00011320,0,1,1,1,1,1,1,1,1,0,1
E00011321,1,1,1,1,0,1,1,1,1,1,1
E00011322,1,1,1,1,1,1,1,1,1,1,1
E00011323,1,1,0,1,1,1,0,1,1,0,1
E00011324,0,1,1,0,0,1,0,1,1,0,0
E00011325,0,1,0,0,0,1,0,1,1,0,0
E00011326,0,0,0,0,1,0,0,1,1,0,0
E00011327,1,0,0,0,1,1,0,1,1,0,0
E00011328,0,0,1,0,1,0,1,1,0,0,0
E00011329,0,0,0,0,1,1,0,1,0,0,1
