LSOA11CD,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles
E01002570,1,0,0,1,1,0,0,0,0,1,0
E01002571,0,1,1,1,0,0,1,1,1,0,1
E01002572,0,0,0,0,0,0,1,0,0,0,0
E01002573,1,0,1,1,1,0,0,0,1,1,1
E01002574,1,0,1,1,1,1,1,0,1,1,1
E01002575,1,0,0,1,0,0,1,0,1,1,0
E01002576,0,1,1,0,1,0,0,1,1,1,1
E01002577,0,0,1,0,1,1,1,1,1,1,1
E01002578,0,0,1,0,1,0,1,0,0,0,1
E01002579,0,0,1,0,1,0,1,1,0,0,1
E01002580,0,1,1,1,1,1,1,0,1,1,1
E01002581,0,1,1,1,0,0,1,0,1,1,0
E01002582,0,1,0,1,1,0,1,0,1,1,1
E01002583,0,0,0,0,0,1,1,1,0,0,0
E01002584,1,1,1,0,0,1,1,1,0,0,0
E01002585,0,1,0,0,0,1,1,1,0,0,0
E01002586,0,0,1,0,0,1,1,1,0,0,0
E01002587,0,1,0,0,0,1,0,1,0,0,0
E01002588,0,1,1,1,0,1,1,1,1,0,1
E01002589,0,0,0,0,0,0,1,0,0,0,0
E01002590,1,1,0,1,0,1,0,1,1,1,0
E01002591,0,1,0,0,1,1,0,1,1,0,0
E01002592,0,0,0,0,0,0,1,0,0,0,0
E01002593,0,0,0,0,0,1,0,0,0,0,0
E01002594,0,0,0,0,0,1,0,1,0,0,0
E01002595,0,0,1,0,1,1,0,1,1,0,1
E01002596,0,1,0,0,1,1,1,1,1,0,0
E01002598,0,0,0,0,0,1,0,0,0,0,0
E01002599,0,1,0,0,1,1,0,1,1,0,1
E01002600,0,1,0,0,0,1,0,1,0,0,1
E01002601,0,0,0,0,0,0,1,0,0,0,0
E01002602,1,0,0,0,1,1,1,1,0,0,1
E01002603,0,1,1,0,1,1,0,1,1,0,1
E01002604,0,0,0,1,0,1,1,1,1,0,0
E01002605,0,0,0,0,0,0,1,1,0,0,0
E01002606,0,1,1,0,1,1,0,1,0,0,1
E01002607,0,0,0,0,0,1,0,1,0,0,0
E01002608,0,0,0,0,0,0,1,0,0,0,0
E01002609,0,0,0,0,1,1,0,1,1,0,0
E01002610,0,0,0,0,0,0,1,0,0,0,0
E01002611,0,0,0,0,0,1,1,1,0,0,0
E01002612,1,0,1,0,0,0,0,1,0,1,0
E01002613,0,1,0,0,1,1,0,1,1,0,0
E01002614,0,0,0,0,0,0,1,0,0,0,0
E01002615,0,0,0,0,0,0,1,0,0,0,0
E01002616,0,1,1,0,0,1,1,1,0,0,0
E01002617,0,0,0,0,1,1,1,0,0,0,0
E01002618,0,0,0,0,1,1,0,1,0,0,0
E01002619,1,0,0,1,0,1,0,1,1,0,1
E01002620,1,0,1,0,0,1,1,0,0,0,0
E01002621,0,1,1,0,1,1,0,1,0,0,0
E01002622,0,1,1,0,0,1,0,1,0,0,0
E01002623,0,1,1,0,0,1,1,1,0,0,0
E01002624,1,1,1,0,0,1,1,1,1,0,0
E01002625,0,0,1,0,0,1,1,1,0,0,0
E01002626,0,0,0,0,0,1,1,1,0,0,0
E01002627,0,0,1,1,1,1,1,1,1,0,1
E01002628,0,0,0,0,1,1,1,1,1,0,0
E01002629,0,0,0,0,0,1,0,1,1,0,0
E01002630,1,0,0,0,0,1,1,1,0,0,1
E01002631,0,1,1,0,0,1,1,1,1,0,1
E01002632,0,0,0,0,0,1,1,0,0,0,0
E01002633,0,0,0,0,0,0,1,0,0,0,0
E01002634,0,1,1,1,0,0,1,1,1,0,0
E01002635,0,1,1,0,0,1,1,1,0,0,0
E01002636,0,0,0,0,1,1,0,1,1,0,1
E01002637,0,0,0,0,0,0,1,0,0,0,0
E01002638,0,0,0,0,0,0,1,0,0,0,0
E01002639,1,0,1,0,1,1,0,1,0,1,0
E01002640,1,0,1,0,1,1,0,1,1,1,0
E01002641,0,0,1,1,0,1,0,1,1,1,0
E01002642,1,0,0,0,0,1,0,0,0,1,0
E01002643,0,1,0,1,0,1,0,1,1,0,0
E01002645,1,1,0,1,0,1,1,0,1,1,0
E01002646,1,1,1,1,0,1,0,1,1,1,0
E01002647,0,1,0,0,1,1,0,1,1,0,1
E01002648,1,1,1,1,0,1,0,0,1,1,0
E01002649,1,0,0,1,0,1,0,0,0,1,0
E01002650,0,0,0,0,0,1,1,1,1,0,0
E01002651,1,0,0,1,1,1,0,1,1,1,1
E01002652,1,0,0,0,1,1,1,1,0,1,1
E01002653,0,0,0,0,1,1,0,1,1,0,1
E01002654,0,0,0,0,0,1,0,1,1,0,0
E01002655,1,0,1,0,1,1,1,1,1,1,0
E01002656,0,0,0,0,0,1,1,1,0,0,0
E01002657,0,1,0,0,1,1,0,1,1,0,1
E01002658,0,0,1,0,1,1,1,1,1,1,0
E01002659,0,0,0,0,1,1,0,1,1,0,0
E01002660,0,0,0,0,1,1,1,1,1,1,1
E01002661,1,0,1,0,0,1,0,1,1,0,0
E01002662,1,0,0,0,0,1,0,1,1,0,0
E01002663,0,0,1,0,0,1,0,1,1,1,0
E01002664,1,0,0,1,0,0,0,1,0,1,0
E01002665,1,1,0,1,1,1,0,1,1,1,1
E01002666,0,0,0,0,1,1,1,1,1,0,0
E01002667,0,1,0,1,0,0,1,0,0,0,0
E01002668,0,0,0,1,0,0,1,1,1,1,0
E01002669,0,0,0,0,1,1,1,1,0,0,0
E01002670,0,1,0,0,1,1,1,1,1,0,0
E01002671,0,1,0,0,1,1,0,1,1,1,0
E01002672,1,1,1,0,1,0,1,1,0,0,1
E01002673,1,1,1,1,1,1,1,1,1,1,1
E01002674,0,1,1,1,1,1,1,1,1,0,1
E01002675,0,0,1,0,1,1,0,0,1,0,1
E01002676,0,0,0,0,1,1,1,1,0,0,0
E01002677,1,1,1,1,0,1,0,1,0,1,0
E01002678,0,0,0,0,0,0,1,0,0,0,0
E01002679,0,0,0,0,0,1,0,0,0,0,0
E01002680,0,0,1,0,0,0,1,1,0,0,0
E01002681,0,0,0,0,0,1,0,0,0,0,0
E01002682,0,0,0,0,0,0,1,0,0,0,0
E01002683,1,0,0,1,0,0,0,0,0,1,0
E01002684,0,0,0,1,0,0,1,0,0,0,0
E01002686,0,1,1,0,0,0,1,0,0,0,0
E01002687,0,1,1,0,1,0,1,1,1,1,1
E01002689,1,1,0,1,1,0,1,0,0,1,1
E01002690,0,1,1,0,1,0,1,1,1,1,1
E01002691,0,0,0,0,0,0,1,0,1,0,0
E01002692,1,0,0,0,0,0,0,0,0,0,0
E01002693,1,0,1,1,0,0,1,0,0,1,0
E01002694,1,1,1,1,0,0,1,1,0,0,1
E01002695,1,1,1,1,0,0,0,1,0,0,1
E01002696,1,1,1,1,0,0,0,0,0,1,1
E01002697,1,0,1,1,0,0,1,1,0,0,1
E01002698,1,1,1,1,0,0,0,0,1,1,1
E01002699,0,1,1,1,1,0,1,0,1,1,1
E01002700,0,0,1,1,0,0,1,0,0,1,1
E01002701,1,0,1,1,0,0,1,1,1,0,1
E01002702,1,0,1,1,0,0,0,0,0,0,1
E01002703,1,1,1,1,0,0,1,0,0,0,1
E01002704,1,0,0,1,0,0,0,0,0,0,0
E01002706,1,0,1,1,0,0,0,0,0,0,0
E01002707,1,1,1,1,0,0,0,0,0,0,0
E01002708,1,0,1,1,0,0,0,0,0,0,0
E01002709,1,1,1,1,1,1,0,1,1,0,1
E01002710,1,1,1,1,0,0,0,1,1,1,1
E01002711,1,0,1,1,0,0,0,0,0,0,0
E01002712,1,1,1,1,1,0,1,1,1,0,1
E01002713,1,1,1,1,0,0,0,0,1,0,1
E01002714,1,1,1,1,0,0,1,0,0,1,1
E01002715,1,0,1,1,0,0,1,1,1,0,1
E01002716,1,1,1,1,0,0,1,0,1,0,1
E01002717,0,1,1,1,1,0,1,1,1,1,1
E01002718,1,1,1,1,1,0,0,0,0,1,1
E01002719,1,1,1,1,0,0,0,0,0,1,1
E01002720,1,1,1,1,0,0,1,0,0,0,0
E01002721,0,1,1,1,1,0,1,0,0,1,1
E01002722,1,1,1,1,0,0,1,0,0,1,1
E01002723,1,1,1,1,0,0,0,0,0,1,1
E01002724,1,0,0,1,0,0,0,0,0,0,0
E01002725,1,1,1,1,0,0,1,1,0,1,1
E01002726,1,1,0,1,0,0,0,0,0,1,0
E01002727,1,1,1,1,0,0,1,0,0,1,1
E01002728,1,0,1,1,0,0,1,1,0,1,0
E01002729,1,1,1,1,0,0,0,0,0,1,1
E01002730,1,1,1,1,0,0,0,0,0,1,1
E01002731,1,1,0,1,0,0,0,0,0,0,1
E01002732,1,1,1,1,0,0,1,0,0,1,1
E01002733,1,1,1,1,1,0,0,0,1,1,1
E01002734,1,0,1,1,0,0,0,0,0,1,1
E01002735,1,1,1,1,0,0,0,0,0,1,1
E01002736,0,1,1,1,1,0,0,0,1,1,1
E01002737,1,1,1,1,0,1,0,0,1,1,1
E01002738,0,0,1,1,0,0,1,0,1,1,1
E01002739,1,0,0,1,0,0,0,0,1,1,0
E01002740,1,0,1,1,0,0,1,0,0,1,1
E01002741,1,1,1,1,0,0,1,0,0,1,1
E01002742,1,1,0,1,0,0,0,0,0,1,1
E01002743,1,1,1,1,0,0,0,1,0,1,1
E01002744,1,1,1,1,1,0,1,0,1,1,1
E01002745,1,1,1,1,0,0,0,0,1,1,1
E01002747,1,1,0,1,0,0,0,0,0,1,1
E01002748,1,1,1,1,0,0,0,0,1,1,1
E01002749,1,0,1,1,0,0,0,0,0,1,1
E01002751,1,1,1,1,0,0,1,0,0,1,1
E01002752,1,1,1,1,0,0,1,1,0,1,1
E01002753,0,1,1,1,0,0,0,0,1,1,1
E01002754,1,1,1,1,1,0,1,1,0,1,1
E01002755,1,1,1,1,0,0,1,0,1,1,1
E01002756,1,1,1,1,0,0,1,1,1,1,1
E01002757,1,1,1,1,1,0,1,0,1,1,1
E01002758,1,1,1,1,0,0,1,1,0,1,1
E01002759,1,1,1,1,0,0,0,0,0,1,1
E01002760,1,1,1,1,0,0,1,1,1,1,1
E01002762,1,1,1,0,0,0,0,0,0,1,1
E01002763,1,1,1,1,1,0,1,1,1,1,1
E01002764,1,1,1,1,0,0,1,1,0,1,1
E01002765,1,1,1,1,0,0,1,0,0,0,1
E01002766,1,1,1,1,0,0,1,0,0,1,1
E01002767,1,1,1,1,0,0,0,1,1,1,1
E01002768,1,1,1,1,0,0,0,1,0,1,1
E01002769,0,0,1,1,0,0,1,0,1,1,1
E01002770,1,0,1,0,0,0,1,0,0,1,0
E01002771,1,1,1,1,0,0,1,0,0,1,1
E01002772,1,1,1,1,0,0,0,0,0,1,1
E01002773,1,1,1,1,0,0,1,0,1,1,1
E01002774,1,1,1,1,0,0,0,0,0,1,1
E01002775,1,1,1,1,1,0,1,1,1,1,1
E01002776,1,1,1,1,0,0,0,0,1,1,1
E01002777,0,1,1,1,0,0,0,0,1,1,1
E01002778,1,1,1,1,0,0,1,1,1,1,1
E01002779,1,1,1,1,1,0,1,1,1,1,1
E01002780,1,0,1,1,0,0,0,0,0,1,1
E01002781,1,1,1,1,1,0,0,0,1,1,1
E01002782,1,1,1,1,1,0,1,1,1,1,1
E01002783,0,1,1,1,0,0,1,1,1,1,1
E01002784,0,1,1,1,1,0,0,1,1,1,1
E01002785,1,0,0,1,0,0,0,0,0,1,1
E01002786,1,1,1,1,1,0,1,1,0,1,1
E01002787,1,1,1,0,0,0,0,1,1,1,1
E01002788,1,1,1,0,0,0,0,0,1,1,1
E01002789,1,0,1,0,1,0,0,0,0,1,1
E01002790,1,1,1,1,0,0,1,1,1,1,1
E01002791,1,1,1,1,0,0,1,0,0,0,0
E01002792,1,1,1,1,0,0,0,0,0,1,1
E01002793,1,1,1,1,0,0,0,0,0,1,1
E01002794,1,1,0,1,0,0,0,0,0,1,1
E01002795,1,1,1,1,0,0,1,0,0,1,1
E01002796,1,1,1,1,0,0,1,1,1,1,1
E01002797,1,1,1,1,0,0,0,0,1,1,1
E01002798,1,1,1,1,0,0,1,0,0,1,1
E01002799,1,1,1,1,0,0,0,0,1,1,1
E01002800,1,0,1,1,0,0,0,0,0,1,1
E01002801,1,0,1,1,0,0,1,0,1,1,1
E01002802,1,0,1,1,0,0,0,0,0,1,1
E01002803,1,1,1,1,0,0,1,0,0,1,0
E01002804,1,1,1,1,0,0,1,0,1,1,1
E01002805,1,1,1,1,1,0,0,0,0,1,1
E01002806,0,1,1,1,0,0,1,0,1,1,1
E01002807,1,1,1,1,0,0,0,0,1,1,1
E01002808,1,1,1,1,0,0,1,0,0,1,1
E01002809,1,1,1,1,0,0,1,0,0,1,1
E01002810,1,1,1,1,0,0,0,0,0,1,1
E01002811,1,1,1,1,0,0,1,0,1,1,1
E01002812,1,1,1,1,1,0,1,0,0,1,1
E01002813,1,0,0,1,0,0,0,0,0,1,1
E01002814,1,1,1,1,0,0,0,1,0,0,1
E01002815,1,1,1,1,1,0,1,1,1,1,1
E01002816,1,0,1,1,1,1,0,0,0,1,1
E01002817,1,0,1,1,0,0,1,0,0,1,0
E01002818,1,0,0,1,0,0,0,0,0,1,0
E01002819,1,0,0,1,0,0,0,0,0,1,0
E01002820,1,0,0,1,0,0,0,0,0,1,1
E01002821,1,0,1,1,0,0,1,0,0,1,0
E01002822,1,0,1,1,0,0,1,0,0,1,1
E01002823,1,1,1,1,1,0,1,0,1,1,1
E01002824,1,0,1,1,0,0,1,0,1,1,1
E01002825,1,1,1,1,0,0,1,0,1,1,1
E01002826,1,0,1,1,0,0,0,0,0,1,1
E01002827,1,0,0,1,0,0,0,0,0,1,1
E01002828,1,0,1,1,0,0,1,0,0,1,1
E01002829,1,1,1,1,1,0,0,0,0,1,1
E01002830,1,1,1,1,0,0,0,0,0,1,1
E01002831,1,1,1,1,0,0,0,0,0,1,1
E01002832,1,1,1,1,0,0,0,0,0,1,1
E01002833,1,1,1,1,0,0,0,0,0,1,1
E01002834,1,0,1,1,0,0,1,0,0,1,1
E01002835,1,0,0,1,0,0,0,0,0,1,0
E01002836,1,0,1,1,0,0,1,0,0,1,1
E01002837,1,1,1,1,0,0,0,0,0,1,1
E01002838,1,0,1,1,1,0,1,0,0,1,1
E01002839,1,0,1,1,0,0,0,0,0,1,1
E01002840,1,1,1,1,0,0,0,1,1,1,1
E01002841,1,0,1,1,0,0,0,0,1,1,1
E01002842,1,1,1,1,1,1,1,1,1,1,1
E01002843,1,1,1,1,0,0,1,0,1,1,1
E01002844,1,0,1,1,0,0,1,0,0,1,0
E01002845,1,1,0,1,0,0,1,0,0,1,1
E01002846,1,1,1,1,0,0,0,0,1,1,1
E01002847,1,0,1,1,0,0,1,0,0,1,1
E01002848,1,1,1,1,0,0,1,1,1,1,1
E01002849,1,0,1,1,0,0,1,0,0,1,1
E01002850,1,0,1,1,0,0,0,0,0,1,1
E01002851,1,1,1,1,0,0,1,1,0,1,1
E01002852,1,1,1,1,0,0,1,0,0,0,0
E01002853,1,1,1,1,1,0,0,0,0,1,1
E01002854,1,1,1,1,0,0,1,0,1,0,1
E01002855,1,1,1,1,0,0,0,0,1,1,1
E01002856,1,1,1,1,0,0,1,0,0,1,1
E01002857,1,1,1,1,0,0,1,0,0,1,1
E01002858,1,1,0,1,1,0,0,0,0,0,1
E01002859,1,0,0,1,0,0,0,0,0,1,0
E01002860,1,0,0,1,0,0,0,0,0,1,1
E01002861,1,1,0,1,0,0,0,0,0,1,1
E01002862,1,1,1,1,1,0,0,0,1,1,1
E01002863,0,0,0,1,0,0,1,0,0,1,1
E01002864,0,1,1,1,0,0,1,0,0,1,1
E01002865,1,0,1,1,1,0,0,0,0,1,1
E01002866,1,1,1,1,0,0,0,0,1,1,1
E01002867,1,1,1,1,0,0,0,0,1,1,1
E01002868,0,1,1,1,0,0,0,0,0,1,1
E01002869,1,0,1,1,0,0,1,1,1,1,1
E01002870,1,1,0,1,0,0,0,0,1,0,1
E01002871,1,0,0,1,0,0,0,0,0,1,1
E01002872,1,1,1,1,1,0,1,0,0,1,1
E01002873,0,0,1,1,0,0,0,0,1,1,1
E01002874,1,1,1,1,0,0,0,1,0,1,1
E01002875,1,1,1,1,0,0,1,0,0,1,1
E01002876,1,0,1,1,1,0,0,0,1,1,1
E01002877,0,0,0,1,0,0,0,0,0,0,0
E01002878,1,1,1,1,0,0,1,0,0,1,1
E01002879,1,1,1,1,1,0,0,1,1,1,1
E01002880,1,1,1,1,0,0,0,1,0,0,1
E01002881,1,1,1,1,1,0,0,1,1,1,1
E01002882,1,1,1,1,1,0,1,1,0,1,1
E01002883,1,1,1,1,0,0,1,0,0,1,1
E01002884,1,0,1,1,1,0,0,1,0,1,1
E01002885,1,1,1,1,1,0,1,1,0,1,1
E01002886,1,1,1,1,0,0,0,0,0,1,1
E01002887,1,0,1,1,0,0,1,0,0,1,1
E01002888,1,1,1,1,0,0,1,0,0,1,1
E01002889,1,0,0,1,0,0,1,0,0,1,1
E01002890,1,0,0,1,0,0,0,0,0,1,1
E01002891,1,1,1,1,0,0,0,0,0,1,1
E01002892,1,0,0,1,0,0,0,0,0,1,1
E01002893,1,0,1,1,0,0,0,0,0,1,1
E01002894,1,1,1,1,0,0,0,0,0,1,1
E01002895,1,0,1,1,0,0,1,0,0,1,1
E01002896,1,0,0,1,0,0,0,0,0,1,1
E01002897,1,1,0,1,0,0,0,0,1,1,1
E01002898,1,1,1,1,0,0,1,1,1,1,1
E01002899,1,1,0,1,0,0,0,0,0,1,1
E01002900,0,0,1,1,0,0,1,0,0,1,1
E01002901,0,0,1,1,0,0,1,0,0,1,1
E01002902,1,0,1,1,0,0,0,0,0,1,1
E01002903,1,0,1,1,0,0,0,0,0,1,0
E01002904,1,1,1,1,0,1,0,1,1,1,1
E01002905,1,1,1,1,0,0,1,0,0,1,1
E01002906,1,1,1,1,0,0,0,0,0,0,1
E01002907,1,1,1,1,1,0,1,0,1,1,1
E01002908,1,0,1,1,1,1,0,1,0,1,1
E01002909,1,1,1,1,0,0,0,0,0,1,1
E01002910,1,1,1,1,0,0,1,0,1,1,1
E01002911,1,1,0,1,0,0,0,0,0,1,1
E01002912,1,1,0,1,0,0,0,0,0,1,1
E01002913,1,1,1,1,0,0,0,0,1,1,1
E01002914,1,1,0,1,0,0,0,0,0,1,1
E01002915,0,0,0,0,0,1,0,1,0,0,0
E01002916,1,0,0,0,1,1,1,1,0,0,0
E01002917,0,0,1,0,1,1,0,1,0,0,0
E01002918,0,0,0,0,1,1,0,1,0,0,0
E01002919,0,0,0,0,0,0,0,1,0,0,0
E01002920,0,0,0,0,1,1,1,1,0,0,0
E01002921,1,1,1,1,1,0,1,1,1,0,1
E01002922,0,1,0,0,1,1,0,1,0,0,0
E01002923,1,1,1,1,1,1,0,1,1,1,1
E01002924,0,0,0,0,1,1,0,1,0,0,0
E01002925,1,1,0,1,1,0,1,0,0,1,0
E01002926,0,0,0,0,1,1,0,1,0,0,0
E01002927,1,0,0,0,1,1,0,1,1,1,1
E01002928,1,1,0,1,1,1,0,1,1,1,1
E01002929,1,0,0,0,1,1,0,0,0,0,0
E01002930,1,0,0,1,1,1,0,0,1,1,0
E01002931,1,0,0,0,1,1,1,0,0,1,0
E01002932,1,1,0,1,1,1,0,1,1,0,1
E01002933,0,1,0,0,1,1,0,0,1,1,1
E01002934,0,0,1,0,1,1,0,1,1,1,1
E01002935,1,0,1,1,1,0,0,0,1,1,1
E01002937,0,0,0,1,1,1,0,0,1,1,1
E01002938,0,0,1,0,1,0,0,0,1,1,0
E01002939,0,0,0,0,1,1,0,1,0,0,0
E01002940,0,1,0,0,1,1,0,1,1,0,0
E01002941,1,0,0,0,1,1,1,1,0,0,0
E01002942,0,1,0,0,1,1,0,1,1,0,0
E01002943,0,1,0,0,1,1,0,1,1,0,0
E01002944,0,1,0,0,1,1,1,1,1,0,0
E01002945,0,0,1,0,1,1,0,1,1,0,0
E01002946,0,1,1,0,1,1,1,1,1,0,1
E01002947,0,0,0,0,1,1,1,1,1,0,1
E01002948,0,0,0,0,0,0,1,0,0,0,0
E01002949,0,0,0,0,1,1,0,1,1,0,0
E01002950,0,1,1,0,0,0,1,1,0,0,0
E01002951,0,1,1,1,1,1,1,1,1,1,1
E01002952,0,0,1,0,0,0,1,1,1,0,0
E01002953,0,0,0,0,0,0,1,0,0,0,0
E01002954,1,1,1,0,1,0,1,1,1,0,1
E01002955,0,0,0,0,1,0,1,1,0,0,0
E01002956,0,0,0,0,1,0,1,1,0,0,0
E01002957,0,1,1,1,1,0,1,1,1,0,1
E01002958,0,0,0,0,1,1,0,0,1,1,1
E01002959,0,0,0,0,1,1,1,1,1,0,0
E01002960,0,0,0,0,1,1,0,1,0,0,0
E01002961,0,0,0,0,1,1,0,1,0,0,0
E01002962,0,0,0,0,1,1,0,1,1,0,0
E01002963,0,1,0,1,1,1,0,0,1,1,1
E01002964,0,0,0,1,0,0,1,0,1,1,0
E01002965,1,1,1,0,0,0,1,0,0,0,0
E01002966,0,0,0,0,1,1,1,0,0,1,0
E01002967,0,1,1,0,1,0,1,0,0,1,0
E01002968,1,0,0,0,0,0,0,0,0,0,0
E01002969,1,1,1,1,0,1,0,1,1,0,1
E01002970,1,0,0,1,1,1,0,1,1,0,1
E01002971,0,0,0,1,1,0,1,0,0,1,0
E01002972,1,1,1,1,0,0,1,0,1,1,1
E01002973,1,0,1,0,1,1,0,1,1,0,1
E01002974,1,0,0,1,1,1,0,0,0,1,0
E01002975,0,0,0,0,1,1,0,1,0,0,0
E01002976,0,0,0,0,1,1,0,1,0,0,0
E01002977,0,1,1,0,1,1,1,1,1,0,0
E01002978,0,0,0,0,1,1,0,1,0,0,0
E01002979,0,1,1,0,1,1,1,1,1,0,0
E01002980,0,0,1,0,1,1,0,1,1,0,0
E01002981,0,0,0,0,1,0,1,1,0,0,0
E01002982,0,0,0,0,1,1,1,1,1,0,0
E01002983,0,0,0,0,1,1,1,1,0,0,0
E01002984,0,1,1,0,1,0,0,1,1,0,0
E01002985,1,0,0,0,1,1,0,1,1,1,1
E01002986,0,0,0,0,1,1,1,1,1,0,0
E01002987,1,1,0,0,1,0,1,0,1,0,0
E01002988,1,1,1,1,1,1,1,1,1,1,1
E01002989,1,0,0,1,1,1,1,1,0,1,1
E01002990,0,1,1,1,1,0,1,1,1,1,1
E01002991,0,0,1,0,1,1,1,1,1,0,0
E01002992,0,1,0,0,1,1,1,1,1,1,0
E01002993,1,1,1,0,1,0,1,1,1,1,1
E01002994,0,1,1,0,1,1,1,1,1,0,0
E01002995,0,0,1,0,1,0,1,1,1,0,0
E01002996,1,0,0,0,1,1,0,1,1,1,1
E01002997,0,0,0,0,1,1,0,1,1,1,1
E01002998,0,1,0,0,1,1,0,1,1,1,1
E01002999,1,1,1,1,1,1,1,1,1,0,1
E01003000,0,0,0,0,0,0,1,0,0,0,0
E01003001,0,0,0,0,0,1,1,1,0,0,0
E01003002,1,1,0,0,1,0,1,1,1,0,0
E01003003,1,0,0,0,1,1,0,1,0,0,1
E01003004,1,0,0,0,0,1,1,0,0,0,0
E01003005,0,0,0,0,1,1,1,1,1,0,0
E01003006,0,0,1,0,1,1,1,1,1,0,0
E01003007,0,0,0,0,1,1,0,1,0,0,0
E01003008,0,0,0,0,1,1,0,1,0,1,1
E01003009,0,0,0,0,1,1,1,1,1,0,0
E01003010,0,0,0,0,1,1,1,1,1,0,0
E01003011,1,1,1,0,1,0,1,1,1,1,1
E01003013,1,0,1,1,0,0,0,0,0,0,0
E01003014,1,1,1,1,0,0,1,0,0,0,0
E01003015,1,1,1,1,0,0,1,0,0,0,1
E01003016,1,1,1,1,0,0,0,0,0,0,0
E01003017,1,0,0,1,0,0,0,0,0,0,0
E01003018,1,0,0,1,0,0,0,0,0,1,0
E01003019,0,1,0,1,0,0,0,0,0,1,0
E01003020,1,1,0,1,0,0,0,0,0,1,1
E01003021,1,1,1,1,0,1,0,1,1,1,1
E01003022,1,1,1,1,0,0,1,1,1,1,0
E01003023,1,1,1,1,1,0,0,1,0,1,1
E01003024,1,1,1,1,0,0,1,1,1,0,1
E01003025,0,1,1,1,0,0,1,1,0,1,1
E01003026,1,0,1,1,0,0,1,0,0,1,0
E01003027,0,1,1,0,1,1,0,0,0,1,1
E01003028,0,1,1,1,1,1,1,1,0,1,1
E01003029,0,1,1,1,1,1,1,1,1,1,1
E01003030,1,1,0,1,0,0,1,0,0,1,1
E01003031,1,1,1,1,1,1,1,1,1,1,1
E01003032,1,1,1,1,0,0,1,0,1,0,0
E01003033,0,1,1,1,1,1,0,0,1,1,1
E01003034,1,1,1,1,0,0,0,0,1,1,1
E01003035,1,1,0,1,0,0,0,0,1,1,1
E01003036,0,1,1,1,1,0,0,0,1,1,1
E01003037,1,1,1,1,1,0,0,1,1,1,1
E01003038,1,1,1,1,0,0,0,0,1,1,1
E01003039,1,1,0,1,0,0,0,0,0,1,0
E01003040,0,1,1,1,0,0,1,0,0,1,1
E01003041,1,1,1,1,1,0,0,0,0,1,1
E01003042,1,1,1,1,0,0,1,1,1,1,1
E01003043,0,0,0,1,0,0,0,0,0,1,0
E01003044,1,1,1,1,1,0,1,1,1,1,1
E01003045,1,1,1,1,0,0,1,0,1,0,1
E01003046,1,1,1,1,0,0,1,1,1,0,1
E01003047,1,0,1,1,0,0,0,0,0,0,0
E01003048,1,1,1,1,0,0,1,1,1,1,1
E01003049,1,1,1,1,1,0,0,1,1,1,1
E01003050,1,0,1,1,0,0,1,1,1,1,1
E01003051,1,1,1,1,0,0,1,1,1,1,1
E01003052,1,1,0,1,0,1,1,0,1,0,1
E01003053,1,1,0,1,0,0,0,0,0,1,0
E01003054,1,1,0,1,0,0,0,0,1,1,1
E01003055,1,1,1,1,0,0,0,0,0,1,1
E01003056,0,1,0,1,0,0,0,0,1,1,0
E01003057,1,1,1,1,0,0,0,0,1,1,1
E01003058,1,0,1,1,0,0,0,0,0,1,1
E01003059,1,1,1,1,0,0,0,0,1,0,1
E01003060,1,1,1,1,1,0,1,1,1,1,1
E01003061,1,1,0,1,1,0,0,0,0,1,1
E01003062,1,1,1,1,1,0,1,0,1,1,1
E01003063,1,1,1,0,1,1,1,1,1,1,1
E01003064,0,1,0,1,1,1,0,0,0,1,1
E01003065,0,1,1,1,1,0,0,1,1,1,1
E01003066,1,1,1,1,0,1,0,0,1,1,1
E01003067,1,1,0,1,1,0,1,0,1,1,1
E01003068,0,1,1,1,1,0,1,1,1,1,1
E01003069,0,1,1,0,1,1,1,1,1,1,1
E01003070,1,1,1,0,1,1,1,0,1,1,1
E01003071,0,0,0,1,0,0,0,0,1,1,0
E01003072,0,1,1,0,1,1,0,1,1,1,0
E01003073,1,0,0,1,0,0,0,0,1,1,1
E01003074,1,1,0,1,0,0,1,0,0,1,0
E01003075,1,1,1,1,0,0,1,1,1,1,1
E01003076,1,0,0,1,0,0,0,0,0,1,0
E01003077,1,1,0,1,0,0,0,0,1,1,1
E01003078,0,1,1,0,1,1,0,0,1,1,1
E01003079,1,1,1,1,1,0,1,0,1,1,1
E01003080,0,0,1,0,1,1,1,0,1,1,1
E01003081,1,0,0,1,0,0,0,0,0,1,0
E01003082,0,1,1,1,1,1,0,1,1,1,1
E01003083,0,0,1,0,1,1,0,1,1,1,1
E01003084,1,1,0,0,1,0,0,0,0,1,1
E01003085,0,1,0,0,1,1,0,1,1,1,0
E01003086,1,1,1,1,1,1,1,1,1,1,1
E01003087,1,1,1,0,1,0,1,1,1,0,1
E01003088,1,0,1,1,0,0,0,0,1,1,1
E01003089,1,1,1,1,0,0,1,0,0,0,0
E01003090,1,1,1,1,0,0,0,0,1,1,0
