,clusters_2011_cleanup_Commercial,clusters_2011_cleanup_Estates,clusters_2011_cleanup_Fences,clusters_2011_cleanup_High-density,clusters_2011_cleanup_Leafy green residential,clusters_2011_cleanup_Low-density,clusters_2011_cleanup_Open green space,clusters_2011_cleanup_Other green,clusters_2011_cleanup_Sheds,clusters_2011_cleanup_Terraced,clusters_2011_cleanup_Vehicles,OA11CD_,clusters_2021_cleanup_Commercial,clusters_2021_cleanup_Estates,clusters_2021_cleanup_Fences,clusters_2021_cleanup_High-density,clusters_2021_cleanup_Leafy green residential,clusters_2021_cleanup_Low-density,clusters_2021_cleanup_Open green space,clusters_2021_cleanup_Other green,clusters_2021_cleanup_Sheds,clusters_2021_cleanup_Terraced,clusters_2021_cleanup_Vehicles,proportion_Low-density,proportion_Open green space,proportion_Other green,proportion_Vehicles,proportion_Sheds,proportion_Terraced,proportion_Fences,proportion_Leafy green residential,proportion_High-density,proportion_Estates,proportion_Commercial
22176,,,,1,1,,,,,2,1,E00023276,,,,1,1,,,,1,3,1,,,,0.0,,1.0,,0.0,0.0,,
22177,,1,1,1,1,,1,1,1,1,,E00023277,,1,1,,1,,1,1,1,1,1,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
22178,,1,1,,,,2,1,,,,E00023278,,1,1,,,1,2,1,,,1,,0.0,0.0,,,,0.0,,,0.0,
22179,,,1,1,1,,,1,1,3,1,E00023279,,,1,1,1,,,1,1,3,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
22180,,1,1,1,1,1,2,1,1,1,1,E00023280,1,1,1,0,1,1,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,
22181,,1,1,1,1,1,,,1,2,1,E00023281,,1,,1,1,1,1,1,,2,1,0.0,,,0.0,,0.0,,0.0,0.0,0.0,
22182,,1,,1,1,1,,1,1,1,1,E00023282,,1,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
22183,,1,,1,1,1,,1,1,1,1,E00023283,,1,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
22184,,1,,1,1,,,1,1,2,1,E00023284,,1,1,1,1,1,,1,1,2,1,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
22185,,,3,,,,1,,,,1,E00023285,,,1,,,,1,,,,3,,0.0,,2.0,,,-2.0,,,,
22186,,,1,1,1,1,,1,1,2,1,E00023286,,1,1,1,1,1,,1,1,2,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
22187,,,,,2,,,,1,2,1,E00023287,,,1,,,1,,,1,3,1,,,,0.0,0.0,1.0,,,,,
22188,,,1,,1,2,,1,,,2,E00023288,,1,1,,1,1,1,1,,1,1,-1.0,,0.0,-1.0,,,0.0,0.0,,,
22189,,1,1,1,1,1,1,1,1,,1,E00023289,,1,1,1,1,1,,1,1,,2,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,
22190,,,1,,1,1,1,1,1,1,1,E00023290,,,1,,1,1,1,2,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
22191,,,1,1,1,1,,,1,2,1,E00023291,,,1,1,1,1,,,1,3,1,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,
22192,,1,1,,1,1,1,1,1,1,1,E00023292,,1,1,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0,
22193,,1,1,1,2,2,,1,1,1,1,E00023293,,,1,1,1,1,,1,1,1,1,-1.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,,
22194,,1,1,1,1,1,1,1,1,1,1,E00023294,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22195,,,1,,1,2,,1,1,1,2,E00023295,,1,,,2,2,,1,1,1,1,0.0,,0.0,-1.0,0.0,0.0,,1.0,,,
22196,,1,1,1,1,1,2,1,1,0,1,E00023296,0,1,1,1,1,1,1,1,1,0,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22197,,1,1,,1,2,1,1,1,1,1,E00023297,,1,1,,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
22198,,1,1,1,1,1,1,1,1,1,1,E00023298,,1,1,1,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
22199,,,1,0,1,1,1,1,1,0,1,E00023299,,1,1,,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
22200,,1,1,,1,1,1,1,1,1,1,E00023300,,1,1,,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
22201,,,1,,1,1,1,1,1,1,1,E00023301,,1,1,1,1,2,1,1,1,,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,
22202,,1,1,1,1,1,1,,1,2,1,E00023302,,1,,1,1,1,1,,1,2,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
22203,,1,1,1,1,,1,1,1,1,1,E00023303,,1,1,1,1,1,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22204,,1,1,,1,,1,1,1,,1,E00023304,,1,1,1,1,1,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
22205,,1,1,,0,0,2,1,1,1,1,E00023305,,1,1,,1,0,2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,
22206,1,1,,1,1,,1,,,1,1,E00023306,1,1,,1,1,,1,1,,1,1,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
22207,,,1,1,1,,,1,1,2,1,E00023307,,1,1,,1,,,,,3,1,,,,0.0,,1.0,0.0,0.0,,,
22208,0,,1,1,1,1,2,1,1,1,1,E00023308,1,1,1,0,1,,2,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,1.0
22209,,,,1,1,1,1,1,1,2,1,E00023309,,,,,,,1,1,1,2,1,,0.0,0.0,0.0,0.0,0.0,,,,,
22210,,1,1,1,1,1,,,1,2,1,E00023310,,1,1,1,1,1,,,,2,1,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,
22211,,,1,1,,1,,1,1,3,1,E00023311,,,,,1,,,,1,3,1,,,,0.0,0.0,0.0,,,,,
22212,,,2,,,,1,1,,,1,E00023312,,1,1,1,,,1,1,,,2,,0.0,0.0,1.0,,,-1.0,,,,
22213,,1,,1,1,1,,,1,2,1,E00023313,,1,1,,1,,1,1,1,2,1,,,,0.0,0.0,0.0,,0.0,,0.0,
22214,0,,1,0,1,1,2,1,1,1,1,E00023314,0,1,1,0,1,1,1,1,1,1,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
22215,,1,1,,1,,,,1,2,1,E00023315,,1,1,,,1,,1,1,2,1,,,,0.0,0.0,0.0,0.0,,,0.0,
22216,,,1,,1,1,2,1,,1,1,E00023316,,,1,,1,1,2,1,1,1,2,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,,
22217,,1,1,1,1,1,,1,1,2,,E00023317,1,1,,1,1,1,,1,1,1,1,0.0,,0.0,,0.0,-1.0,,0.0,0.0,0.0,
22218,,,1,1,1,,,,1,1,1,E00023318,,1,,1,1,1,,,1,2,1,,,,0.0,0.0,1.0,,0.0,0.0,,
22219,1,1,,1,1,,,1,1,1,1,E00023319,1,1,,1,1,1,,1,1,2,1,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0
22220,,,,1,1,1,1,,1,2,1,E00023320,,,1,1,1,1,,,,2,1,0.0,,,0.0,,0.0,,0.0,0.0,,
22221,,1,,1,,3,,1,,,1,E00023321,,1,1,1,1,1,1,,,,2,-2.0,,,1.0,,,,,0.0,0.0,
22222,,1,1,1,1,1,1,1,1,,1,E00023322,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22223,,2,1,,1,,1,1,1,,1,E00023323,,1,2,1,,,1,1,1,,1,,0.0,0.0,0.0,0.0,,1.0,,,-1.0,
22224,,0,1,1,1,1,1,1,1,,1,E00023324,,1,1,1,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,
22225,,1,1,1,1,1,1,1,1,,1,E00023325,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22226,,,1,,1,1,1,2,1,,,E00023326,,1,1,1,1,1,1,2,1,,1,0.0,0.0,0.0,,0.0,,0.0,0.0,,,
22227,,,1,,1,1,1,,1,1,1,E00023327,1,1,1,,1,1,,1,1,2,1,0.0,,,0.0,0.0,1.0,0.0,0.0,,,
22228,,1,2,,,,1,,1,,,E00023328,,,2,1,,,2,,1,,1,,1.0,,,0.0,,0.0,,,,
22229,,,1,,1,1,1,1,1,,1,E00023329,,,1,,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,,0.0,0.0,,,
22230,,,2,1,1,,1,1,1,,1,E00023330,,1,1,1,,1,1,1,1,,1,,0.0,0.0,0.0,0.0,,-1.0,,0.0,,
22231,1,1,2,1,1,,1,1,1,,1,E00023331,1,1,1,1,1,,1,1,1,,2,,0.0,0.0,1.0,0.0,,-1.0,0.0,0.0,0.0,0.0
22232,,2,1,1,,1,1,1,1,,1,E00023332,,2,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,
22233,,2,1,,,,1,1,,,,E00023333,,1,1,,,,2,2,1,,,,1.0,1.0,,,,0.0,,,-1.0,
22234,,2,1,1,1,1,1,1,1,,1,E00023334,,1,1,1,,1,1,,1,,1,0.0,0.0,,0.0,0.0,,0.0,,0.0,-1.0,
22235,,1,1,1,,,1,1,1,,1,E00023335,,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,
22236,1,1,2,1,1,,1,1,1,,1,E00023337,,1,1,1,1,1,1,1,1,,1,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,0.0,
22237,,,1,,1,3,,1,,1,1,E00023338,,1,1,1,1,2,1,1,1,,1,-1.0,,0.0,0.0,,,0.0,0.0,,,
22238,,,2,1,1,1,1,1,1,,1,E00023339,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,,
22239,,1,2,1,1,1,,1,1,,1,E00023340,,1,1,,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,,-1.0,0.0,,0.0,
22240,,1,1,,1,1,2,1,1,,1,E00023341,,1,1,1,1,,1,1,1,,1,,-1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
22241,,,2,,,,1,1,1,,1,E00023342,1,1,2,1,,1,1,,1,,1,,0.0,,0.0,0.0,,0.0,,,,
22242,1,1,1,1,,1,1,1,1,,1,E00023343,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,
22243,,,1,1,1,2,1,1,1,,1,E00023344,,1,1,1,1,2,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
22244,,1,1,1,1,1,,1,1,,1,E00023346,,1,1,1,1,1,1,1,1,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22245,,1,2,1,1,1,1,1,1,1,1,E00023347,1,1,1,1,,1,1,1,1,,2,0.0,0.0,0.0,1.0,0.0,,-1.0,,0.0,0.0,
22246,,1,1,1,,,,1,1,,1,E00023348,,1,1,,,,,1,1,,2,,,0.0,1.0,0.0,,0.0,,,0.0,
22247,,1,1,1,1,,1,1,,,1,E00023349,1,1,1,1,1,,1,1,,,1,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
22248,,,1,1,1,1,1,1,1,1,1,E00023350,,,1,1,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
22249,,2,1,1,1,1,1,,1,,1,E00023351,,1,1,1,1,1,1,1,1,,2,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,-1.0,
22250,,1,2,,,,1,,,,1,E00023352,,1,1,1,,,1,1,,,1,,0.0,,0.0,,,-1.0,,,0.0,
22251,,1,2,1,1,,1,1,1,,1,E00023353,,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,0.0,
22252,,1,2,,1,1,1,1,1,,1,E00023354,,1,1,,1,1,1,2,1,,1,0.0,0.0,1.0,0.0,0.0,,-1.0,0.0,,0.0,
22253,,1,1,,1,1,,1,1,,1,E00023355,,1,1,,1,1,1,1,1,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,
22254,1,1,1,1,1,2,,1,1,1,1,E00023356,1,1,1,1,1,1,1,1,1,1,1,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22255,,1,1,,1,1,1,1,1,1,1,E00023357,1,1,1,,1,1,1,1,1,,2,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,
22256,,1,2,,,,1,,1,,1,E00023358,,1,1,,,,1,,1,,2,,0.0,,1.0,0.0,,-1.0,,,0.0,
22257,,,2,1,1,1,1,,1,,1,E00023359,,1,1,1,1,1,1,1,1,,1,0.0,0.0,,0.0,0.0,,-1.0,0.0,0.0,,
22258,,,1,,,,1,3,,,1,E00023360,,1,1,1,,,1,1,1,,1,,0.0,-2.0,0.0,,,0.0,,,,
22259,,1,2,1,,,,,1,,1,E00023361,,1,1,1,1,,,1,1,,2,,,,1.0,0.0,,-1.0,,0.0,0.0,
22260,,1,2,1,1,1,1,1,1,,1,E00023362,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,0.0,
22261,,1,1,1,1,,1,1,,,1,E00023363,,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
22262,,1,2,1,1,,1,1,1,1,1,E00023364,,1,1,1,1,1,1,1,1,,2,,0.0,0.0,1.0,0.0,,-1.0,0.0,0.0,0.0,
22263,,,1,1,1,1,1,1,1,,1,E00023365,,,1,1,,,1,1,,1,1,,0.0,0.0,0.0,,,0.0,,0.0,,
22264,,1,1,1,1,1,1,1,1,1,1,E00023366,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22265,,1,1,1,1,1,,1,1,1,1,E00023368,,1,,1,1,1,1,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
22266,,1,1,1,1,1,,1,1,,1,E00023369,,2,1,1,1,1,1,1,1,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,
22267,,,1,1,1,1,1,1,1,1,1,E00023370,,,,,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,,0.0,,,
22268,,1,1,,1,1,1,1,1,1,1,E00023371,,1,1,0,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
22269,,1,1,1,2,1,,1,1,,1,E00023372,,1,1,1,1,1,1,1,,,2,0.0,,0.0,1.0,,,0.0,-1.0,0.0,0.0,
22270,,,1,1,1,1,1,1,1,,1,E00023373,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
22271,,1,1,1,1,1,1,1,1,,1,E00023374,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22272,,,1,1,1,1,1,1,1,,1,E00023375,,1,1,,1,1,1,1,1,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,
22273,,1,1,1,,1,1,1,1,,1,E00023376,,1,1,1,1,1,1,1,1,,2,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,
22274,1,1,1,1,,,1,1,1,1,1,E00023377,1,1,1,1,1,1,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
22275,,1,1,0,1,1,0,1,1,0,1,E00023378,,1,1,1,1,1,1,1,1,,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,
22276,,1,1,1,1,1,1,1,1,,1,E00023379,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22277,,1,1,1,1,1,1,1,1,,1,E00023380,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22278,,1,1,1,2,1,1,1,1,,1,E00023381,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,
22279,1,1,1,1,1,1,1,1,1,,1,E00023382,,1,1,1,1,1,1,1,,,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
22280,,1,1,1,1,1,1,1,1,,1,E00023383,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22281,,,2,,,,2,1,,,1,E00023384,,1,2,1,,,1,2,1,,1,,-1.0,1.0,0.0,,,0.0,,,,
22282,,1,2,1,1,,1,1,1,,1,E00023385,,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,0.0,
22283,,1,1,1,1,1,1,1,1,,1,E00023387,,1,1,1,1,,1,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22284,,1,1,1,1,1,1,1,1,,1,E00023388,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22285,,,1,1,1,,,1,1,,1,E00023389,,1,1,1,1,,1,1,,,2,,,0.0,1.0,,,0.0,0.0,0.0,,
22286,1,1,1,1,1,,2,1,1,,1,E00023390,,1,1,1,1,1,2,1,1,,1,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22287,,2,1,,,,1,1,,,1,E00023391,,2,,,,,1,1,,,2,,0.0,0.0,1.0,,,,,,0.0,
22288,,,2,,,,2,1,1,,,E00023392,,1,1,1,,,1,1,1,,1,,-1.0,0.0,,0.0,,-1.0,,,,
22289,,1,1,,1,,2,1,,,,E00023393,,1,1,,1,,2,1,,,1,,0.0,0.0,,,,0.0,0.0,,0.0,
22290,,,1,1,1,,2,2,1,,1,E00023394,1,,1,1,1,,1,2,1,,1,,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
22291,,1,1,,1,,,3,1,,,E00023395,,1,1,,,1,1,2,1,,1,,,-1.0,,0.0,,0.0,,,0.0,
22292,,,1,1,1,2,1,1,,1,1,E00023396,,,1,,1,1,1,1,,1,1,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,
22293,1,1,1,1,1,,1,1,1,1,1,E00023397,1,1,1,1,1,1,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22294,,1,1,1,1,1,1,1,1,,1,E00023398,,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22295,1,1,,1,1,2,,,1,,1,E00023399,,1,1,1,1,1,1,1,1,,1,-1.0,,,0.0,0.0,,,0.0,0.0,0.0,
22296,1,1,2,,1,,1,,1,1,1,E00023400,1,1,1,1,,,1,1,1,,1,,0.0,,0.0,0.0,,-1.0,,,0.0,0.0
22297,,,,,1,1,,1,,1,,E00023401,1,1,,,1,,,1,,,1,,,0.0,,,,,0.0,,,
22298,,,1,1,1,1,,1,1,,1,E00023402,,,1,1,1,1,,1,,1,1,0.0,,0.0,0.0,,,0.0,0.0,0.0,,
22299,1,1,1,,1,1,,1,1,1,1,E00023403,,1,1,,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
22300,1,,1,,1,1,1,1,1,1,1,E00023404,,,1,,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,
22301,1,1,1,1,1,1,1,1,1,,1,E00023405,1,1,1,,1,,,1,1,1,1,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
22302,,1,1,1,1,1,1,1,1,,1,E00023406,,2,1,1,1,1,,1,1,,1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,
22303,,1,1,1,1,1,,1,1,,1,E00023407,1,1,1,1,1,1,1,1,1,,2,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,
22304,,1,1,1,1,,1,1,1,1,1,E00023408,,1,1,1,1,1,2,1,1,1,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22305,,,1,1,1,1,1,1,1,1,1,E00023409,,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
22306,,,,,1,1,,1,1,1,1,E00023410,,1,,,1,1,,1,1,2,1,0.0,,0.0,0.0,0.0,1.0,,0.0,,,
22307,,1,1,1,2,1,1,1,1,,1,E00023411,1,1,1,1,1,1,1,1,1,,1,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,
22308,,1,2,,1,1,1,1,1,,1,E00023412,1,1,2,1,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
22309,,1,1,1,,1,,1,1,1,1,E00023413,,1,1,,1,1,,1,1,1,2,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,
22310,,,1,,,,1,2,1,,1,E00023414,,1,1,,1,,1,,,,,,0.0,,,,,0.0,,,,
22311,0,1,1,,1,0,1,0,1,1,1,E00023415,1,1,2,1,1,,1,1,1,,1,,0.0,1.0,0.0,0.0,,1.0,0.0,,0.0,1.0
22312,,2,2,,,,,,,,,E00023416,,2,2,,,,,,,,,,,,,,,0.0,,,0.0,
22313,1,2,1,,,,,1,1,,1,E00023418,,1,2,,1,,,1,1,,1,,,0.0,0.0,0.0,,1.0,,,-1.0,
22314,,1,1,,1,1,1,1,1,1,1,E00023419,,1,1,1,1,1,,1,1,1,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
22315,,2,,,,,,,,,2,E00023421,,,,,,,,,,,2,,,,0.0,,,,,,,
22316,,1,1,1,1,,,1,1,1,1,E00023422,1,1,1,1,1,,1,,1,,1,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
22317,,1,1,1,,,,,1,,1,E00023423,,1,1,,,,,1,1,,1,,,,0.0,0.0,,0.0,,,0.0,
22318,,,1,1,1,,,1,1,,1,E00023424,,1,1,1,,,,1,1,1,1,,,0.0,0.0,0.0,,0.0,,0.0,,
22319,,1,1,,1,,,1,1,1,1,E00023425,,1,2,,1,,,1,1,1,1,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,
22320,,1,1,1,1,1,,,1,2,1,E00023426,,1,1,1,1,,,,1,2,2,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
22321,,1,1,,,,,1,,,,E00023427,,1,,,,,,1,,,2,,,0.0,,,,,,,0.0,
22322,,,2,,,,,1,,,,E00023428,1,,2,,,,,1,1,,1,,,0.0,,,,0.0,,,,
22323,,1,1,,1,1,,,1,,2,E00023429,1,1,1,1,,,,1,,,2,,,,0.0,,,0.0,,,0.0,
22324,1,,1,,1,,1,1,,1,2,E00023431,1,1,2,1,,,1,1,1,,2,,0.0,0.0,0.0,,,1.0,,,,0.0
22325,,1,1,,,,,1,1,,1,E00023432,,2,1,,,,,1,1,1,1,,,0.0,0.0,0.0,,0.0,,,1.0,
22326,,1,1,1,,1,1,,1,,1,E00023433,,1,1,1,1,1,1,,1,,1,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,
22327,1,1,1,,,,,1,,,1,E00023434,1,1,1,,,,,,,,1,,,,0.0,,,0.0,,,0.0,0.0
22328,,1,1,1,1,1,1,1,1,1,1,E00023435,,1,1,,1,1,1,1,1,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,
22329,0,1,1,1,1,1,1,1,1,1,1,E00023436,,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,
22330,1,1,1,1,,,1,,1,,1,E00023437,1,1,1,1,,1,,1,1,1,1,,,,0.0,0.0,,0.0,,0.0,0.0,0.0
22331,,1,1,,1,1,1,1,1,1,1,E00023438,,1,2,1,1,,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,
22332,2,1,1,1,,,1,1,1,1,1,E00023439,1,,1,1,,,,1,1,1,1,,,0.0,0.0,0.0,0.0,0.0,,0.0,,-1.0
22333,,1,2,,1,1,1,1,1,1,,E00023440,,1,2,1,1,,1,1,1,1,1,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
22334,,1,1,1,1,1,1,1,1,1,1,E00023441,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22335,1,1,1,1,1,1,,1,1,1,1,E00023442,1,1,1,1,1,1,,1,1,1,2,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22336,,1,2,1,,1,,,,,,E00023443,,1,2,1,,1,,,,,1,0.0,,,,,,0.0,,0.0,0.0,
22337,,1,1,1,1,,,1,1,,1,E00023444,1,1,1,1,1,,1,1,1,,1,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
22338,,1,1,1,1,,1,1,1,1,1,E00023445,1,1,1,1,1,1,1,1,1,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22339,1,,2,,,,,,,,1,E00023446,,,1,2,,,1,1,1,,1,,,,0.0,,,-1.0,,,,
22340,,1,1,1,,,,,2,1,1,E00023447,1,1,1,1,1,1,,1,1,1,1,,,,0.0,-1.0,0.0,0.0,,0.0,0.0,
22341,1,1,1,1,,1,1,,1,1,1,E00023448,1,,,2,,1,,,1,2,1,0.0,,,0.0,0.0,1.0,,,1.0,,0.0
22342,1,1,2,1,,,1,1,1,1,1,E00023449,1,1,2,1,,,,1,1,,1,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
22343,,,1,1,1,,1,1,1,,1,E00023450,,1,1,1,,,1,,1,1,2,,0.0,,1.0,0.0,,0.0,,0.0,,
22344,1,,1,1,,,1,1,,1,1,E00023451,1,,1,1,,,,,1,1,1,,,,0.0,,0.0,0.0,,0.0,,0.0
22345,2,,1,1,,,,,,,,E00023452,2,,1,1,,,,1,,,,,,,,,,0.0,,0.0,,0.0
22346,1,,,1,,,,1,,,1,E00023453,1,1,1,1,,,,,,,1,,,,0.0,,,,,0.0,,0.0
22347,,1,1,1,,,,1,,,,E00023454,1,,1,1,,,,1,,1,1,,,0.0,,,,0.0,,0.0,,
22348,,1,1,1,,,,1,,1,2,E00023455,,1,1,1,1,,,,,1,1,,,,-1.0,,0.0,0.0,,0.0,0.0,
22349,,,1,1,1,,,,,1,2,E00023456,,1,1,,,,,1,,2,1,,,,-1.0,,1.0,0.0,,,,
22350,,,1,1,,,1,,1,,1,E00023458,,,1,1,1,,1,,,1,1,,0.0,,0.0,,,0.0,,0.0,,
22351,1,1,,1,1,1,1,1,,1,1,E00023459,1,,1,1,,1,1,1,,1,1,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0
22352,,,,2,,,1,1,,,1,E00023460,,,1,1,,,,,,,2,,,,1.0,,,,,-1.0,,
