OA11CD,Commercial,Estates,Fences,High-density,Leafy green residential,Low-density,Open green space,Other green,Sheds,Terraced,Vehicles
E00023757,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
E00023758,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023759,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023760,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0
E00023761,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
E00023762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023763,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
E00023764,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023765,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0
E00023766,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
E00023767,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
E00023769,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00023770,,,,,,,,,,,
E00023771,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00023773,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E00023774,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
E00023775,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00023776,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023777,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
E00023778,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
E00023779,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
E00023780,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023781,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00023782,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
E00023783,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023784,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00023785,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023786,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00023787,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00023788,,,,,,,,,,,
E00023789,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
E00023790,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0
E00023791,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023792,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023793,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
E00023794,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
E00023795,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
E00023796,,,,,,,,,,,
E00023797,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
E00023798,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
E00023799,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
E00023800,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
E00023801,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023802,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
E00023803,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
E00023804,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
E00023805,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
E00023806,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00023807,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00023808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023809,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023810,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
E00023811,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023812,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
E00023813,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023814,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
E00023815,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
E00023816,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
E00023817,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
E00023818,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023819,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023820,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00023821,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023822,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023823,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
E00023824,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023825,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023826,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023827,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023828,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023829,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023830,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00023831,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00023832,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023833,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023834,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023835,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
E00023836,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023837,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00023838,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023840,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023841,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023842,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023843,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023844,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023845,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023846,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
E00023847,,,,,,,,,,,
E00023848,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023849,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00023851,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0
E00023852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00023853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00023854,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00023855,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00023856,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00023857,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
E00023858,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0
E00023859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00023860,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
E00023861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00023862,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00023863,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00023864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00023865,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00023866,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
E00023867,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
E00023869,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0
E00023870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
E00023871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00023872,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
E00023873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00023874,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00023875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00023876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
E00023877,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023878,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
E00023879,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023880,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0
E00023881,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023882,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
E00023883,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
E00023884,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00023885,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
E00023886,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
E00023887,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
E00023888,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
E00023889,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00023890,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00023891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023892,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
E00023893,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023894,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
E00023895,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
E00023896,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
E00023897,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0
E00023898,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
E00023899,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023901,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00023902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023903,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00023904,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023905,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00023907,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
E00023908,2.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0
E00023909,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
E00023910,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
E00023911,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00023912,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00023913,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
E00023914,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
E00023916,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
E00023917,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
E00023918,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
E00023919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023920,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023921,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023922,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E00023923,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
E00023924,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
E00023925,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
E00023926,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023927,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023928,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023929,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023932,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023933,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023934,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023939,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023941,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023942,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023943,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023944,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00023945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023947,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023948,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
E00023949,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023950,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0
E00023951,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023953,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023954,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E00023955,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
E00023956,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
E00023957,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023958,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
E00023959,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023960,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023963,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
E00023964,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
E00023965,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00023966,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
E00023967,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00023968,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00023969,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
E00023971,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0
E00023972,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
E00023973,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00023974,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023975,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00023976,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
E00023977,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
E00023979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00023981,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
E00023982,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00023985,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
E00023986,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
E00023987,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
E00023988,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
E00023990,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
E00023991,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
E00023992,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023993,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
E00023994,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
E00023995,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
E00023996,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00023997,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023998,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00023999,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
E00024001,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024002,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024004,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
E00024005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024006,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E00024007,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024008,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024009,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
E00024010,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
E00024011,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
E00024013,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0
E00024014,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00024018,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
E00024019,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00024020,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00024021,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00024022,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024023,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00024024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024025,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
E00024026,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00024028,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024029,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
E00024030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024031,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00024032,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024033,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
E00024034,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
E00024036,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
E00024037,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
E00024038,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024039,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00024040,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024041,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
E00024042,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00024043,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00024044,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
E00024045,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024046,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024047,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024050,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00024051,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
E00024052,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00024053,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
E00024054,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024055,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0
E00024056,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E00024057,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
E00024058,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E00024059,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
E00024060,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
E00024061,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
E00024062,,,,,,,,,,,
E00024063,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024064,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
E00024065,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024066,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024067,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
E00024068,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
