LSOA code,price,Unnamed: 0,"Price (central estimate, natural log scale)"
E01000001,1117547.0114731598,5.729568037532625,13.926646673017366
E01000002,1093223.3269272214,5.588737503460475,13.90464107101478
E01000003,746132.0078407638,5.411645919936044,13.522657817741488
E01000005,589816.3093601866,5.601113350574788,13.28756642733804
E01000006,231124.00894078016,5.488614953481234,12.350709680700914
E01000007,226074.5188482182,5.2634067314897655,12.32861995332252
E01000008,213502.30915816157,5.117489130190103,12.271402927321422
E01000009,225826.75137952072,5.425083525845261,12.32752339746022
E01000010,217810.319570824,5.2930593160558335,12.29137986930816
E01000011,225056.3932239899,5.56436821937561,12.32410628633353
E01000012,207965.65418323939,5.342606583794395,12.245128220929926
E01000013,192377.16266512458,5.228188956700839,12.167213113001965
E01000014,192374.1898866062,5.266209608469254,12.167197660016557
E01000015,194057.85242539484,5.283832903220275,12.175911601968508
E01000016,191516.86456755566,5.203655152093797,12.162731149352211
E01000017,190885.85966247323,5.309492222533739,12.159430935008475
E01000018,187595.9125882911,5.382173695654239,12.142045527408005
E01000019,199498.44568341994,5.285981507264366,12.203561724221153
E01000020,196610.03053758253,5.321986572396371,12.188977505422121
E01000021,190729.88279595628,5.284432501874418,12.158613479867878
E01000022,191890.49111075408,5.21872289943695,12.16468012949531
E01000023,199268.93027643382,5.51244689021141,12.202410599800418
E01000024,193778.3922717464,5.312488124422405,12.174470477236946
E01000025,190469.36865320988,5.342630077939515,12.157246666148737
E01000027,198981.75278194604,5.246649126153538,12.20096840493934
E01000028,190797.36732099514,5.229420863954645,12.158967239793137
E01000029,214562.12786625023,5.3767107583381035,12.276354615814624
E01000030,199508.69535421673,5.312269334946204,12.203613100097646
E01000031,230001.54600338638,5.398907731205637,12.345841309636596
E01000032,219373.0336731031,5.4359381850461785,12.298528909848606
E01000033,184209.6509397,5.260997527389116,12.123829795240281
E01000034,193178.172399741,5.423547348598155,12.171368215080506
E01000035,199510.16972982156,5.093075312712254,12.20362049010215
E01000036,199441.50232367255,5.3209964525042555,12.20327625087902
E01000037,216114.99341476406,5.461070927904873,12.28356592192419
E01000038,213879.668478136,5.415311793782818,12.273168839024699
E01000039,205326.17181979696,5.256384274987287,12.232355075738324
E01000040,213653.6455563171,5.230072940578897,12.27211150414362
E01000041,189253.2490017266,5.44959649142869,12.150841338928958
E01000042,201237.4217762646,5.313728305200736,12.212240692836962
E01000043,220165.36190025666,5.581164983254444,12.302134187992033
E01000044,202769.71589887043,5.423795471021108,12.21982620966112
E01000045,184496.25257182476,5.350850675479475,12.12538443099262
E01000046,193787.55229201037,5.5432108617064975,12.174517746716601
E01000048,191413.04409933882,5.135029427707195,12.16218890666805
E01000049,198711.45988446125,5.237543167891325,12.1996091011821
E01000050,210891.71827839324,5.416559278964996,12.259100097219752
E01000051,202655.9601936952,5.199427518993616,12.219265042893111
E01000052,198379.6238835624,5.3469905171129435,12.19793776635889
E01000053,186596.39742928982,5.2938102519070664,12.136703260827927
E01000054,193497.26745596793,5.324180377348688,12.173018669677678
E01000055,190805.8515106775,5.4337959060765275,12.159011705821015
E01000056,195666.42284487124,5.266299087193705,12.184166564033363
E01000057,195026.1407982886,5.384208530749914,12.180888883937104
E01000058,193744.92803712373,5.3751667083478445,12.174297769000038
E01000059,192804.98867981572,5.244801002853322,12.169434535719143
E01000060,192931.78825262297,5.264169693982453,12.17009197667348
E01000061,185805.84719856267,5.212500859189917,12.132457575257234
E01000062,188544.76119320886,5.32488963717506,12.147090717591983
E01000063,191709.01820430032,5.3317936559518175,12.163733971246485
E01000064,190157.1478317798,5.29756037442081,12.15560610314046
E01000065,191376.98327086598,5.399329006342598,12.16200049617665
E01000066,242444.26765884127,5.556131500813921,12.39852713885882
E01000067,258088.00252428366,5.5780858225073695,12.461055900799424
E01000068,252832.7934018611,5.7481624416469295,12.440483653577042
E01000069,280324.9469456201,5.715697800240865,12.543704734068813
E01000070,274928.86585075536,5.606265777603109,12.524267673554332
E01000071,252646.6620345519,5.579544503348214,12.43974719881624
E01000072,200311.19333557456,5.397056285851922,12.207627402946114
E01000073,194440.00307947732,5.361784943791687,12.177878926997066
E01000074,194290.199867041,5.250441851287053,12.177108195941354
E01000075,204047.73462298565,5.503321946245952,12.226109238704133
E01000076,191889.0748374809,5.303540969299058,12.164672748835166
E01000077,191320.71513676335,5.256765477056426,12.161706435696317
E01000078,187187.03340197465,5.251173759010476,12.139863574611535
E01000079,189615.25319595434,5.279114047686259,12.152752314912934
E01000080,192789.79771308266,5.2296088670755365,12.16935574333254
E01000081,192283.06855517597,5.111195495110432,12.166723880665536
E01000082,187528.83883664472,5.311076192422346,12.14168791969427
E01000083,191676.37423004126,5.381620439521053,12.16356367798554
E01000084,188325.10121682606,5.293497780782986,12.145925010152007
E01000085,192245.04459981603,5.373990021302149,12.166526111221987
E01000086,188935.5963938155,5.222256509242235,12.149161476148876
E01000087,187679.95584857283,5.2567470499447415,12.142493428638835
E01000088,181704.53840717353,5.296775125265121,12.110137231547144
E01000089,174456.23550123622,5.416262573920763,12.069429189749336
E01000090,176472.00924954613,5.214059958091149,12.080917554957843
E01000091,192354.27902910562,5.267523472959345,12.167094153990218
E01000092,212329.51474898003,5.101109582159488,12.265894661810727
E01000093,198654.9175782206,5.2204408828466216,12.199324515923612
E01000094,202128.35630999255,5.223145670181996,12.216658201862101
E01000095,192906.21673703328,4.98193806482426,12.169959426145555
E01000096,206231.51370562514,5.018378529492326,12.236754669661691
E01000097,202026.36000328223,5.295255231506684,12.216153462935354
E01000098,205958.32199589754,5.337304828150961,12.23542910689392
E01000099,197233.28146869628,5.242451851320739,12.192142477035832
E01000100,191367.5687441058,5.497888223778817,12.161951301345725
E01000101,186592.02298067842,5.3781027354692155,12.136679817181916
E01000102,194639.65588349197,5.332046028794042,12.178905209491866
E01000103,180799.97752125523,5.095151157677174,12.105146602610866
E01000104,187513.63365007882,5.321123094028897,12.141606834549576
E01000105,184939.59276034497,5.273257072095747,12.127784525119607
E01000106,192658.44395855386,5.19464402948107,12.168674179659845
E01000107,198118.6079157617,5.30270570396577,12.196621160207478
E01000108,197971.01488485746,5.339974472999573,12.19587590949027
E01000109,195243.33395759834,5.179617129176496,12.182001926056877
E01000110,216491.37906897307,5.462304680328059,12.285306006089012
E01000111,210689.7366015955,5.175018051723102,12.25814188764998
E01000112,212015.6727576601,5.233287737054645,12.264415479023773
E01000113,214920.6223154768,5.23598801881768,12.278024040406576
E01000114,195211.73349243225,5.301931853016848,12.181840061259262
E01000115,367694.96711177507,5.889082974379825,12.815008979710715
E01000116,300071.44617976085,5.801051622014409,12.611775879216728
E01000117,299490.2602068688,5.487986127701763,12.60983717583145
E01000118,290006.1537748909,5.74811713764633,12.577657421650935
E01000119,345856.05576582585,5.666771294131424,12.753777943679761
E01000120,336528.61470829684,5.767871731122335,12.726438460731769
E01000121,293445.9441624092,5.487022565719776,12.589448724668983
E01000122,315910.21584147605,5.640516916525017,12.663213325113365
E01000123,280546.5612782632,5.473772577026434,12.544494984031333
E01000124,269801.99281471147,5.274476431770089,12.50544360899505
E01000125,240078.9354317974,5.191618240541882,12.388723045881648
E01000126,244385.03535408527,5.207249858515049,12.406500274266168
E01000127,216244.63218185917,5.53193569445348,12.284165602205627
E01000128,223320.6080957652,5.413397373337495,12.316363722400014
E01000129,211839.42388043943,5.215687414133771,12.26358383212946
E01000130,227547.12940249662,5.6238961921018715,12.335112658126791
E01000131,251025.8486674422,5.609744420758,12.433311195550376
E01000132,214214.14450699795,5.42239629108215,12.274731468928598
E01000133,208925.98816637782,5.411515643672337,12.24973534462453
E01000134,219220.74415905122,5.437006370345158,12.297834465340411
E01000135,570328.431210584,5.855145298577602,13.253967668980358
E01000136,918210.7363465752,5.84006975279914,13.730182203548082
E01000137,327301.03344998043,5.507486749527066,12.69863561798499
E01000138,346770.43175778777,5.722937726805396,12.756418260039673
