,LSOA code (2011),Crime Score,lsoa,Unnamed: 0
566,E01000577,-0.421,E01000577,5.77360013778636
567,E01000578,0.83,E01000578,6.026880906720467
568,E01000579,0.498,E01000579,6.357480686643849
569,E01000580,0.962,E01000580,6.177954404062815
570,E01000581,0.448,E01000581,6.233352743951898
571,E01000582,0.409,E01000582,6.298006385022943
572,E01000583,0.622,E01000583,6.083220692405924
573,E01000584,-0.095,E01000584,6.5115357656947905
574,E01000585,0.03,E01000585,6.425715847147836
575,E01000586,0.364,E01000586,5.901030463831765
576,E01000587,-0.21,E01000587,5.930385806506738
577,E01000588,0.59,E01000588,5.78904684053527
578,E01000589,0.137,E01000589,6.076394874784682
579,E01000590,0.035,E01000590,6.104656685099882
580,E01000591,0.776,E01000591,5.88522004224583
581,E01000592,0.637,E01000592,5.908171873882504
582,E01000593,-0.109,E01000593,5.995322464004396
583,E01000594,0.238,E01000594,5.843518938162388
584,E01000595,0.622,E01000595,6.050514432100149
585,E01000596,1.046,E01000596,5.792264991706902
586,E01000599,0.93,E01000599,5.7069076527940465
587,E01000600,0.602,E01000600,5.567552100871242
588,E01000601,1.454,E01000601,5.466323575866756
589,E01000602,0.799,E01000602,5.671190427230285
590,E01000603,0.443,E01000603,5.788164979761297
591,E01000604,0.667,E01000604,5.731802210211754
592,E01000605,0.988,E01000605,5.668497143453256
593,E01000606,0.223,E01000606,6.083656554083222
594,E01000607,-0.244,E01000607,6.114038243323942
595,E01000608,0.545,E01000608,5.918118015120301
596,E01000609,0.335,E01000609,5.916661841959893
597,E01000610,0.514,E01000610,5.930237497368904
598,E01000611,0.303,E01000611,5.929862891926485
599,E01000612,0.32,E01000612,5.97313366673928
600,E01000613,-0.259,E01000613,6.046417064273481
601,E01000615,-0.104,E01000615,5.506461585767171
602,E01000616,0.549,E01000616,6.012602908510558
603,E01000617,1.035,E01000617,6.0762910727298625
604,E01000618,0.221,E01000618,6.155966906836539
605,E01000619,0.017,E01000619,6.1096209805421156
606,E01000620,-0.108,E01000620,5.65870782572736
607,E01000621,-0.053,E01000621,5.907885842207001
608,E01000622,0.963,E01000622,6.038609934853507
609,E01000623,-0.279,E01000623,6.1403454983675925
610,E01000624,-0.316,E01000624,6.026091219847684
611,E01000625,0.111,E01000625,6.117005411022437
612,E01000626,1.105,E01000626,5.817719381302595
613,E01000627,1.244,E01000627,5.7544641681251765
614,E01000628,0.798,E01000628,5.932977917230674
615,E01000629,-0.008,E01000629,5.876545619558204
616,E01000630,0.735,E01000630,5.973772745579481
617,E01000631,0.065,E01000631,6.24467470479566
618,E01000632,0.068,E01000632,6.162541807708093
619,E01000633,0.696,E01000633,6.031331018662788
620,E01000634,-0.146,E01000634,5.934163676117951
621,E01000635,1.062,E01000635,5.874903998910424
622,E01000636,-0.021,E01000636,6.00856165026055
623,E01000637,0.136,E01000637,6.413073126475016
624,E01000638,0.862,E01000638,5.962859506077237
625,E01000639,0.844,E01000639,6.302482843399048
626,E01000640,0.248,E01000640,5.904692000812954
627,E01000641,0.756,E01000641,6.126053528839282
628,E01000642,0.365,E01000642,5.996865959107121
629,E01000643,1.048,E01000643,6.003509096801281
630,E01000644,0.361,E01000644,6.189314109938485
631,E01000645,-0.531,E01000645,6.013655557954238
632,E01000646,-0.26,E01000646,6.106232611500487
633,E01000647,-0.245,E01000647,6.1477455314324825
634,E01000648,-0.83,E01000648,5.9934761112770145
635,E01000649,-0.414,E01000649,6.0324550831811665
636,E01000650,-0.131,E01000650,6.170158469806546
637,E01000651,-0.932,E01000651,6.057303216308355
638,E01000652,-0.013,E01000652,6.252820852555726
639,E01000653,-0.628,E01000653,6.0965748065855445
640,E01000654,-0.737,E01000654,5.733969058309283
641,E01000655,-0.346,E01000655,5.6734762986501055
642,E01000656,0.015,E01000656,5.668193576803545
643,E01000657,0.023,E01000657,5.71975410162513
644,E01000658,-0.755,E01000658,5.886032683659444
645,E01000659,-0.373,E01000659,5.8327528557607105
646,E01000661,0.739,E01000661,5.93574597482896
647,E01000662,0.088,E01000662,6.198024834698511
648,E01000663,-0.209,E01000663,6.310898731736576
649,E01000664,0.438,E01000664,6.257423758506775
650,E01000665,-0.28,E01000665,6.023040424049122
651,E01000666,-0.599,E01000666,5.908424698900512
652,E01000667,-0.536,E01000667,6.072769762965783
653,E01000668,0.234,E01000668,6.046406149864197
654,E01000669,-0.271,E01000669,6.109585357434822
655,E01000670,-0.548,E01000670,6.147050695274266
656,E01000671,-0.351,E01000671,6.0207787435607045
657,E01000672,-0.089,E01000672,5.985933289599063
658,E01000673,-0.475,E01000673,6.083394744542724
659,E01000674,-0.054,E01000674,6.064840155381423
660,E01000675,0.165,E01000675,5.948158881651661
661,E01000676,0.615,E01000676,5.911143733904912
662,E01000677,0.944,E01000677,5.952771894012888
663,E01000678,-0.806,E01000678,6.199951848045725
664,E01000679,-0.111,E01000679,6.049269326776266
665,E01000680,-0.218,E01000680,5.728531016191475
666,E01000681,-1.015,E01000681,6.171590557363298
667,E01000682,-0.865,E01000682,6.190961018081539
668,E01000683,-1.035,E01000683,5.96851420144777
669,E01000684,-1.62,E01000684,6.20281224430732
670,E01000685,-0.266,E01000685,5.9248782576699
671,E01000686,-0.668,E01000686,6.10782937233961
672,E01000687,-0.933,E01000687,6.015976931228012
673,E01000688,-0.661,E01000688,6.00848776458675
674,E01000689,0.099,E01000689,5.970525116160296
675,E01000690,0.518,E01000690,6.217267521329828
676,E01000691,-0.314,E01000691,6.062643374388035
677,E01000692,-0.038,E01000692,6.103407479790101
678,E01000693,0.369,E01000693,5.940850706858056
679,E01000694,-0.242,E01000694,6.1426207175754035
680,E01000695,0.187,E01000695,6.031963218342174
681,E01000696,0.603,E01000696,5.9637403796671835
682,E01000697,-1.199,E01000697,5.971181548160056
683,E01000698,1.25,E01000698,6.137570395189173
684,E01000699,0.157,E01000699,6.2974081531814905
685,E01000700,-0.314,E01000700,6.104603722691536
686,E01000701,-0.539,E01000701,6.243767644785628
687,E01000702,-0.229,E01000702,6.133839762210846
688,E01000703,0.059,E01000703,6.288166836168639
689,E01000704,0.089,E01000704,6.120274794802946
690,E01000705,0.181,E01000705,6.198830985474861
691,E01000706,0.105,E01000706,6.073209800218281
692,E01000707,-0.758,E01000707,6.204750712285906
693,E01000708,-0.168,E01000708,6.151707039939033
694,E01000709,-0.432,E01000709,6.009278320895575
695,E01000710,0.442,E01000710,6.05632902486292
696,E01000711,0.279,E01000711,6.274925255775452
697,E01000712,0.28,E01000712,6.139743847963286
698,E01000713,-0.074,E01000713,6.104798012864804
699,E01000714,0.352,E01000714,6.036618888378143
700,E01000715,-0.017,E01000715,6.094830125403804
701,E01000716,-0.498,E01000716,6.118678577779012
702,E01000717,-0.64,E01000717,6.057150826069981
703,E01000718,0.13,E01000718,5.971381850761943
704,E01000719,0.699,E01000719,5.863661094909197
705,E01000720,1.099,E01000720,5.598764237823112
706,E01000721,1.103,E01000721,5.910358772084519
707,E01000722,0.728,E01000722,5.804190128209204
708,E01000723,0.088,E01000723,5.66336971728956
709,E01000724,1.02,E01000724,5.947182090843425
710,E01000725,0.687,E01000725,5.942906902386592
711,E01000726,1.035,E01000726,5.867039318326153
712,E01000727,0.135,E01000727,5.956052720786099
713,E01000728,0.772,E01000728,5.754159189405895
714,E01000729,1.005,E01000729,5.890562074012067
715,E01000730,0.815,E01000730,5.842595595958804
716,E01000731,0.757,E01000731,6.02313119221509
717,E01000732,0.006,E01000732,6.16003522506127
718,E01000733,0.552,E01000733,6.011572053266126
719,E01000734,-0.42,E01000734,6.175027419839586
720,E01000735,0.696,E01000735,5.868737240555664
721,E01000736,0.231,E01000736,6.167646334634573
722,E01000737,0.967,E01000737,6.106302190962292
723,E01000738,0.893,E01000738,5.976206707878235
724,E01000739,1.455,E01000739,5.983170539140701
725,E01000740,1.158,E01000740,5.931288112544645
726,E01000741,0.396,E01000741,6.175224260661913
727,E01000742,0.489,E01000742,6.021478319469886
728,E01000743,0.86,E01000743,5.859815618571113
729,E01000744,0.511,E01000744,6.050392503323763
730,E01000745,0.537,E01000745,6.123632340792166
731,E01000746,0.515,E01000746,6.159195837481269
732,E01000747,-0.08,E01000747,5.644321511071516
733,E01000748,-0.294,E01000748,5.624354202214474
734,E01000749,-0.128,E01000749,5.643934213946052
735,E01000750,-0.557,E01000750,6.0119776284857975
736,E01000751,-0.186,E01000751,5.933129832452657
737,E01000752,0.062,E01000752,6.004228770000636
738,E01000753,-1.519,E01000753,6.169725718483647
739,E01000754,-0.818,E01000754,6.002454542068846
740,E01000755,-1.187,E01000755,6.065012683471044
741,E01000756,-0.196,E01000756,6.05294007062912
742,E01000757,-1.499,E01000757,6.222972404282048
743,E01000758,-1.034,E01000758,6.251836744221774
744,E01000759,-0.139,E01000759,5.808718461500828
745,E01000760,-0.639,E01000760,6.006525248963369
746,E01000761,-0.028,E01000761,6.127395226325824
747,E01000762,-1.12,E01000762,6.0282667501498075
748,E01000763,-0.334,E01000763,6.064590587435175
749,E01000764,-0.349,E01000764,6.075136767680569
750,E01000765,-0.04,E01000765,5.890451893695565
751,E01000766,-0.926,E01000766,6.168681265877896
752,E01000767,0.016,E01000767,6.146735645900263
753,E01000768,0.025,E01000768,6.062863822967287
754,E01000769,1.423,E01000769,6.168073042701272
755,E01000770,0.205,E01000770,6.141306250798897
756,E01000771,0.245,E01000771,6.203376273656714
757,E01000772,-1.148,E01000772,6.082286471905916
758,E01000773,-0.834,E01000773,6.36482108145607
759,E01000774,0.277,E01000774,6.141297463666309
760,E01000775,-0.522,E01000775,5.970350036254296
761,E01000777,-0.303,E01000777,6.227630928943031
762,E01000778,-0.432,E01000778,6.112071443536428
763,E01000779,0.985,E01000779,5.9877849077356275
764,E01000780,0.7,E01000780,6.086180730299517
765,E01000781,0.977,E01000781,6.021795237650637
766,E01000782,1.061,E01000782,5.953313333089234
767,E01000783,1.017,E01000783,6.083574279971506
768,E01000784,0.192,E01000784,6.174106661478678
769,E01000785,0.859,E01000785,6.039815083626778
770,E01000786,0.256,E01000786,5.947510741886339
771,E01000787,0.831,E01000787,6.051834954155816
772,E01000788,1.182,E01000788,6.047989834679497
773,E01000789,0.34,E01000789,5.70759261571444
774,E01000790,0.096,E01000790,5.974287330219937
775,E01000791,-0.04,E01000791,6.023634899746288
776,E01000792,0.901,E01000792,5.940285038616922
777,E01000793,-0.513,E01000793,6.205293505422531
778,E01000794,-1.244,E01000794,6.201746981834697
779,E01000795,-0.538,E01000795,6.127781303765262
780,E01000796,0.174,E01000796,5.845534938637928
781,E01000797,0.809,E01000797,6.055353981144023
782,E01000798,1.189,E01000798,5.931351908931026
783,E01000799,0.807,E01000799,6.019580367929446
784,E01000800,1.126,E01000800,5.859809578150168
785,E01000801,0.218,E01000801,5.95925656898872
786,E01000802,0.396,E01000802,6.073083014992195
787,E01000803,0.061,E01000803,6.289812442475715
788,E01000804,0.308,E01000804,5.9430280338834836
789,E01000805,0.742,E01000805,5.950985063039339
790,E01000806,0.313,E01000806,5.936801011745747
791,E01000807,-0.392,E01000807,6.219084528279422
792,E01000808,-0.602,E01000808,6.222223582221012
793,E01000809,-0.688,E01000809,6.050988509716132
794,E01000810,-0.794,E01000810,6.335716277945275
795,E01000811,-0.22,E01000811,6.305458221279207
796,E01000812,-0.065,E01000812,6.073491232350188
797,E01000813,-0.54,E01000813,6.089972750121999
798,E01000814,-0.155,E01000814,6.295261937029221
799,E01000815,-0.738,E01000815,6.443824397193061
800,E01000816,0.363,E01000816,6.070392020237752
801,E01000818,0.574,E01000818,6.1590250017716714
802,E01000819,0.642,E01000819,5.923788474486755
803,E01000820,0.608,E01000820,6.110196089043336
804,E01000822,-0.095,E01000822,6.1407297929128015
805,E01000823,0.686,E01000823,6.082212817284368
806,E01000824,0.306,E01000824,6.119590776937979
807,E01000825,-0.453,E01000825,6.1026664746353045
808,E01000826,-0.933,E01000826,6.177022488573765
809,E01000827,-0.977,E01000827,6.149279186716753
810,E01000828,-0.492,E01000828,6.152747424904275
811,E01000829,-0.924,E01000829,6.124772624107404
812,E01000830,-0.708,E01000830,6.202599091270861
813,E01000831,-1.153,E01000831,6.128142986003523
814,E01000832,-0.419,E01000832,6.10374520068266
815,E01000833,-1.161,E01000833,6.274733852866469
816,E01000834,-1.084,E01000834,6.264537194959161
817,E01000835,-0.632,E01000835,5.981766723353287
818,E01000836,-1.067,E01000836,6.182168872086043
819,E01000837,-0.327,E01000837,6.031808627618326
820,E01000838,-0.463,E01000838,5.999407665771351
821,E01000839,-0.372,E01000839,6.062036799735764
822,E01000840,-1.082,E01000840,5.957638638959804
823,E01000841,-0.779,E01000841,6.130206129767678
824,E01000842,0.0,E01000842,6.225743596370403
825,E01000843,0.035,E01000843,6.248653905732291
826,E01000844,0.371,E01000844,6.3346504359631925
827,E01000845,0.615,E01000845,6.105897803908413
828,E01000846,0.443,E01000846,5.938501477241516
829,E01000847,0.186,E01000847,6.177902269363403
830,E01000848,0.008,E01000848,6.233324243781272
831,E01000849,-0.132,E01000849,6.25181647864255
832,E01000850,0.391,E01000850,5.803518030930449
833,E01000851,-0.074,E01000851,5.642896327479132
834,E01000852,0.486,E01000852,5.889671055939946
835,E01000853,0.583,E01000853,5.845280234775846
836,E01000854,-0.401,E01000854,5.672955331525633
837,E01000855,0.357,E01000855,5.79218093957752
838,E01000856,1.309,E01000856,5.680199404020567
839,E01000857,-0.187,E01000857,5.996747388678082
840,E01000858,1.81,E01000858,5.6711181752821975
841,E01000859,-0.298,E01000859,5.917765124541957
842,E01000860,0.213,E01000860,6.019548024216744
843,E01000861,1.735,E01000861,5.721848594731298
844,E01000862,0.975,E01000862,5.9008625715720555
845,E01000863,1.7,E01000863,5.71242778968811
846,E01000864,0.661,E01000864,5.967423645418082
847,E01000865,0.422,E01000865,5.804743239339793
848,E01000866,0.364,E01000866,6.006198989868164
849,E01000867,0.4,E01000867,5.704135021360794
850,E01000868,0.672,E01000868,5.740331583023071
851,E01000869,0.402,E01000869,6.130179292505438
852,E01000870,0.66,E01000870,6.050842482764442
853,E01000871,0.87,E01000871,6.225694532487907
854,E01000872,0.819,E01000872,6.1727826691637135
855,E01000873,-0.453,E01000873,6.2475737283627195
856,E01000874,-0.65,E01000874,6.271865778894567
857,E01000875,0.838,E01000875,6.126492620986185
858,E01000876,0.441,E01000876,5.863004713118831
859,E01000877,-0.395,E01000877,6.247357199408791
860,E01000878,-0.692,E01000878,6.342680512247859
861,E01000879,-0.304,E01000879,6.134213405080361
862,E01000880,-0.409,E01000880,6.315068129130772
863,E01000881,-0.217,E01000881,6.29541316986084
864,E01000882,-0.686,E01000882,6.0051311919855515
865,E01000883,0.489,E01000883,6.049755986531576
866,E01000884,-0.667,E01000884,6.312129118774511
867,E01000885,-0.208,E01000885,6.054506058809234
868,E01000886,-0.251,E01000886,6.045289848627669
869,E01000887,0.465,E01000887,6.168555142004279
870,E01000888,0.347,E01000888,6.205277469423082
871,E01000889,0.196,E01000889,5.809066827179955
872,E01000890,0.404,E01000890,5.339142706659105
873,E01000891,0.787,E01000891,5.844559651702197
874,E01000892,0.421,E01000892,6.096646836984937
875,E01000893,-0.245,E01000893,6.210509725820239
876,E01000894,0.063,E01000894,5.991677095271923
877,E01000895,-0.733,E01000895,5.909252791728788
878,E01000896,0.147,E01000896,6.164452448631954
879,E01000897,0.187,E01000897,6.135392449904179
880,E01000898,-0.889,E01000898,5.871024376878115
881,E01000899,-0.007,E01000899,5.867900197276004
882,E01000900,1.068,E01000900,5.9259085196715136
883,E01000901,0.469,E01000901,5.772717637044412
884,E01000902,0.744,E01000902,6.05247658231984
885,E01000903,0.572,E01000903,5.958652503350201
886,E01000904,1.107,E01000904,5.757638545263381
887,E01000905,0.992,E01000905,5.94139268542781
888,E01000906,0.582,E01000906,5.978637817802779
889,E01000907,1.103,E01000907,5.837346808330433
890,E01000908,0.183,E01000908,6.186981555393764
891,E01000909,0.228,E01000909,6.245227890499567
892,E01000910,0.657,E01000910,6.2261223458407216
893,E01000911,0.184,E01000911,6.188289689463239
894,E01000912,0.737,E01000912,5.966385901891268
895,E01000913,0.983,E01000913,5.832813189164647
896,E01000914,-0.414,E01000914,5.846030102131214
897,E01000915,-0.816,E01000915,5.859495054843814
898,E01000916,-0.974,E01000916,5.613153576850891
899,E01000917,0.101,E01000917,5.571120057106018
900,E01000918,0.323,E01000918,5.79407632946968
901,E01000919,0.828,E01000919,5.737729026678022
902,E01000920,-0.498,E01000920,5.712485262424271
903,E01000921,0.657,E01000921,5.9023629797606905
904,E01000922,0.236,E01000922,5.628617364306782
905,E01000923,0.605,E01000923,5.9422146369671
906,E01000924,0.352,E01000924,6.18089065049824
907,E01000925,0.125,E01000925,5.9712906387490285
908,E01000926,0.196,E01000926,5.993915143013001
909,E01000927,0.685,E01000927,5.911065768023006
910,E01000928,0.265,E01000928,5.781426461875862
911,E01000929,0.323,E01000929,5.949435878155836
912,E01000930,0.684,E01000930,5.773687612911886
913,E01000931,1.515,E01000931,5.808058306750129
914,E01000932,0.374,E01000932,6.0619216931832804
915,E01000933,1.344,E01000933,5.997611100857075
916,E01000934,0.335,E01000934,5.641902858980241
917,E01000935,0.112,E01000935,6.0077442455291745
918,E01000936,0.094,E01000936,5.811247407573543
919,E01000937,0.599,E01000937,5.903920655963065
920,E01000938,1.25,E01000938,5.68145355800303
921,E01000939,1.253,E01000939,5.811538911634876
922,E01000940,0.175,E01000940,5.742254891565868
923,E01000941,1.164,E01000941,5.774208826403464
924,E01000942,-0.148,E01000942,5.764628349031721
925,E01000943,0.348,E01000943,5.9223670858017945
926,E01000944,-0.298,E01000944,5.872513450560023
927,E01000945,0.203,E01000945,5.596319986822826
928,E01000946,-0.789,E01000946,5.896204287097568
929,E01000947,0.528,E01000947,5.730934911615709
930,E01000948,1.814,E01000948,5.911257990428379
931,E01000949,-0.754,E01000949,5.652262041303847
932,E01000950,0.178,E01000950,5.748847751294152
