,Unnamed: 0,X,LSOA.code..2011.,Income.Score..rate.,lsoa,Unnamed..0,resid,res_dec,Outdoors.Sub.domain.Score,outdoor_resid,Education..Skills.and.Training.Score,wealth_resid,education_resid
269,270,269,E01000274,0.126,E01000274,5.58040910074788,-0.0021783797440115,4,0.61,-0.0525322089897643,7.751,-0.0021783797440115,0.04252687601852
270,271,270,E01000275,0.118,E01000275,5.74197708243165,0.148448235205328,8,0.629,0.0283200319847795,3.017,0.148448235205328,0.0457823548387566
273,274,273,E01000278,0.033,E01000278,6.04927309555343,0.339492226773817,9,0.531,-0.190725221270281,0.964,0.339492226773817,-0.0720312879270791
275,276,275,E01000280,0.023,E01000280,5.76768659556516,0.0442290183675102,6,0.621,-0.104360036044856,0.945,0.0442290183675102,-0.163574310709948
276,277,276,E01000281,0.081,E01000281,5.45309035178343,-0.191042316589623,1,0.887,0.178405466382126,6.189,-0.191042316589623,0.239508634600033
277,278,277,E01000282,0.057,E01000282,5.693703117194,0.0167463486176659,5,1.166,0.0882364958457134,1.968,0.0167463486176659,0.102353791148991
281,282,281,E01000286,0.17,E01000286,5.59341780344645,0.0710078399939177,6,0.345,0.010798167580021,11.092,0.0710078399939177,-0.0737155567647961
283,284,283,E01000288,0.091,E01000288,5.5810577932157,-0.0493981667393115,3,0.641,-0.0101993390495642,8.012,-0.0493981667393115,0.0683263242332413
285,286,285,E01000290,0.12,E01000290,5.27304321478491,-0.317750290757801,0,0.429,0.239819860263588,10.938,-0.317750290757801,-0.100498431286208
286,287,286,E01000291,0.23,E01000291,5.38823768070766,-0.0521120322366637,3,0.526,0.101036774442674,25.657,-0.0521120322366637,-0.0320972607806031
288,289,288,E01000293,0.06,E01000293,5.79489942921533,0.122045673164403,7,0.669,-0.25231117624985,1.381,0.122045673164403,-0.0847037450241798
293,294,293,E01000298,0.094,E01000298,5.73069653768797,0.104343590258369,7,0.747,-0.297637033786441,1.708,0.104343590258369,-0.0035515547417343
295,296,295,E01000300,0.097,E01000300,5.78829570348598,0.166045768581786,8,0.869,-0.235183814959989,3.089,0.166045768581786,-0.0596697358041171
296,297,296,E01000301,0.048,E01000301,5.88394839819088,0.194682592038311,8,0.892,-0.0357902112340678,1.066,0.194682592038311,-0.0080331501375571
299,300,299,E01000304,0.087,E01000304,5.71451755260166,0.0785909092794368,6,0.546,-0.250278191649382,4.188,0.0785909092794368,-0.177331312734793
300,301,300,E01000305,0.164,E01000305,5.13420874802571,-0.396407240477641,0,1.325,0.378129499835426,15.048,-0.396407240477641,0.327579111492206
301,302,301,E01000306,0.075,E01000306,5.47684596076844,-0.175492732655427,1,1.527,-0.0344514007103833,13.002,-0.175492732655427,-0.0182057839877336
302,303,302,E01000307,0.147,E01000307,5.06955027772092,-0.484316115093092,0,1.524,0.625549725302643,18.495,-0.484316115093092,0.407224495964207
303,304,303,E01000308,0.204,E01000308,5.36829050277409,-0.107618652057126,2,1.347,0.186142415063867,25.938,-0.107618652057126,-0.0134482173624258
304,305,304,E01000309,0.09,E01000309,5.67864351358888,0.0468198827920671,6,1.315,0.165704058726773,3.428,0.0468198827920671,0.204015198758421
305,306,305,E01000310,0.108,E01000310,5.40143887880372,-0.205766676840635,1,1.535,0.249323848573106,14.199,-0.205766676840635,0.213048824858379
306,307,306,E01000311,0.043,E01000311,5.57605932818519,-0.120044832176395,2,1.54,-0.0029979666646987,1.966,-0.120044832176395,-0.0336764087959067
307,308,307,E01000312,0.151,E01000312,5.57907459974289,0.030678890296088,5,0.995,0.2193248046634,9.643,0.030678890296088,-0.0550860757062921
308,309,308,E01000313,0.115,E01000313,5.33987481485714,-0.257757044894592,0,1.566,0.239428325654118,11.933,-0.257757044894592,0.218834018894157
309,310,309,E01000314,0.055,E01000314,5.49815027371138,-0.181541836548558,1,1.409,-0.0198879130385296,2.835,-0.181541836548558,0.213932904811861
310,311,310,E01000315,0.239,E01000315,5.44434851752387,0.0163078421557802,5,1.167,0.360197230016625,23.302,0.0163078421557802,0.0707645785460094
311,312,311,E01000316,0.138,E01000316,5.51578513656076,-0.0503902938294915,3,0.906,0.128163925048426,3.672,-0.0503902938294915,0.120170575756486
312,313,312,E01000317,0.098,E01000317,5.85765488850054,0.236772624438151,9,0.781,-0.103594358465798,2.406,0.236772624438151,-0.0099903368935311
313,314,313,E01000318,0.12,E01000318,5.73492454326514,0.14413103772243,7,1.098,0.0451642696387728,3.402,0.14413103772243,0.0656658974773502
314,315,314,E01000319,0.076,E01000319,5.92852046638727,0.277549443805206,9,1.003,-0.109796281894813,1.877,0.277549443805206,-0.0560931715787617
316,317,316,E01000321,0.104,E01000321,5.61870539938653,0.0060291603749658,5,0.773,-0.111434245660328,4.408,0.0060291603749658,0.0647724190444373
318,319,318,E01000323,0.118,E01000323,5.52577736557916,-0.0677514816471565,3,1.13,-0.108258362702307,4.866,-0.0677514816471565,0.130322015462407
319,320,319,E01000324,0.094,E01000324,5.64177119207906,0.0154182446494599,5,0.828,-0.0763021312874465,4.525,0.0154182446494599,0.0017966459781009
320,321,320,E01000325,0.039,E01000325,5.60403599230091,-0.097538851427884,2,0.226,-0.106183572070351,11.501,-0.097538851427884,-0.0582057974168834
322,323,322,E01000327,0.043,E01000327,5.72990872332798,0.0338045629663994,5,0.557,0.0848293319453215,11.786,0.0338045629663994,0.116516179995203
324,325,324,E01000329,0.097,E01000329,5.53135758303524,-0.0908923518689479,2,0.564,0.0687893724369909,20.584,-0.0908923518689479,0.0189458387402799
326,327,326,E01000331,0.151,E01000331,5.62194162895245,0.0735459195056501,6,0.647,0.0886171380926999,33.267,0.0735459195056501,-0.280407719676289
328,329,328,E01000333,0.167,E01000333,5.47232393977734,-0.054189036200607,3,0.256,-0.078286962861866,34.467,-0.054189036200607,-0.221756418460721
331,332,331,E01000336,0.222,E01000336,5.3893170538472,-0.0619740258315541,3,0.381,-0.0396606640034353,24.927,-0.0619740258315541,-0.0842902249327268
334,335,334,E01000339,0.109,E01000339,5.72111653165864,0.115278646856093,7,0.134,-0.0519888070847705,23.223,0.115278646856093,-0.217250195716999
336,337,336,E01000341,0.062,E01000341,5.57835589671872,-0.0917625176485917,2,0.398,0.0579983200067632,14.854,-0.0917625176485917,0.0234825709511118
343,344,343,E01000348,0.02,E01000348,5.80961515705966,0.0820545673366007,6,0.407,-0.0254529117226249,12.641,0.0820545673366007,-0.0728700697183418
344,345,344,E01000349,0.048,E01000349,5.6787572871807,-0.0105085189718639,4,0.68,0.132126722064076,9.743,-0.0105085189718639,0.0878933754640721
347,348,347,E01000352,0.099,E01000352,5.45533299365011,-0.164181599570473,1,0.786,0.20818322217516,21.656,-0.164181599570473,0.0926587640644194
348,349,348,E01000353,0.046,E01000353,5.65928347414904,-0.0327176736871348,4,0.61,0.124158168728372,9.686,-0.0327176736871348,0.219064429782258
349,350,349,E01000354,0.143,E01000354,5.59800063061902,0.0386635544377894,5,0.246,0.101585775803932,23.867,0.0386635544377894,0.0362834931606673
350,351,350,E01000355,0.039,E01000355,5.53465529468572,-0.166919549043076,1,0.63,0.179290899822627,16.778,-0.166919549043076,0.0904007106162748
351,352,351,E01000356,0.052,E01000356,5.57031072483909,-0.113484397946263,2,0.699,0.0725047902463964,12.733,-0.113484397946263,0.210769527481133
352,353,352,E01000357,0.02,E01000357,5.65570857344555,-0.0718520162775111,3,0.407,-0.11817038600642,11.965,-0.0718520162775111,0.0902156491050328
354,355,354,E01000359,0.044,E01000359,5.6939465320563,-0.0007899574634769,5,0.435,-0.038379394692697,10.117,-0.0007899574634769,0.126310439451121
356,357,356,E01000361,0.075,E01000361,5.5429464169911,-0.109392276432772,2,0.448,-0.0339977742820425,13.448,-0.109392276432772,0.0696363249155037
357,358,357,E01000362,0.074,E01000362,5.60409276424048,-0.0496136000251952,3,0.706,0.138731305434892,13.386,-0.0496136000251952,0.181043367898526
359,360,359,E01000364,0.073,E01000364,5.65701581647732,0.0019417813698443,5,1.016,0.267696314338981,12.906,0.0019417813698443,-0.052877083811316
360,361,360,E01000365,0.092,E01000365,5.46870538835623,-0.160382900756981,1,0.76,0.129403159798341,9.92,-0.160382900756981,0.153474920349492
361,362,361,E01000366,0.087,E01000366,5.40861020240878,-0.227316440913451,0,0.646,0.0971056819913461,8.745,-0.227316440913451,0.211053146274613
362,363,362,E01000367,0.205,E01000367,5.6035338310095,0.128992347020087,7,0.309,-0.0961672233896833,36.267,0.128992347020087,-0.271736825262347
363,364,363,E01000368,0.237,E01000368,5.59544439925704,0.16466838220534,8,0.265,-0.0593439283597174,44.364,0.16466838220534,-0.327980560403795
364,365,364,E01000369,0.098,E01000369,5.55643093311924,-0.0644513309431515,3,0.153,-0.026892762867889,21.126,-0.0644513309431515,0.0724685754879265
366,367,366,E01000371,0.053,E01000371,5.68110875035986,-0.0013187015836863,4,0.155,-0.172859511558126,13.957,-0.0013187015836863,0.181831871995352
368,369,368,E01000373,0.135,E01000373,5.30557727813721,-0.264701164778451,0,0.475,-0.0130065723087176,37.08,-0.264701164778451,-0.115943530766729
369,370,369,E01000374,0.241,E01000374,5.15175917190788,-0.273546161776603,0,0.429,0.265301910427115,48.486,-0.273546161776603,0.059885037371884
370,371,370,E01000375,0.112,E01000375,5.27340471950071,-0.328330152776433,0,0.607,0.231463021743233,26.088,-0.328330152776433,0.139366805016133
372,373,372,E01000377,0.064,E01000377,5.62464154958725,-0.0427415230964582,4,0.291,-0.0246881409894166,16.399,-0.0427415230964582,-0.06592014271264
373,374,373,E01000378,0.123,E01000378,5.39485919932953,-0.191831293687768,1,0.241,0.0010839245773784,21.688,-0.191831293687768,0.0487327183084618
374,375,374,E01000379,0.122,E01000379,5.73989231234429,0.151834148485185,8,0.617,-0.0900404814310824,23.517,0.151834148485185,-0.186142007056665
375,376,375,E01000380,0.134,E01000380,5.53534019616694,-0.0363059175905194,4,0.275,0.0546729037740018,30.464,-0.0363059175905194,-0.0900468563187715
377,378,377,E01000382,0.033,E01000382,5.80174230484618,0.0919614360665664,6,-0.075,-0.113265336463291,6.073,0.0919614360665664,-0.109484357244752
378,379,378,E01000383,0.101,E01000383,5.36261779248029,-0.254161459056685,0,0.304,0.169068802944735,19.715,-0.254161459056685,-0.10861527630515
379,380,379,E01000384,0.096,E01000384,5.68384849483317,0.0602308890871705,6,0.094,-0.249278706530087,9.625,0.0602308890871705,-0.104668231616061
380,381,380,E01000385,0.22,E01000385,5.39038482885952,-0.0636415925028367,3,0.346,0.0473235770538731,32.616,-0.0636415925028367,-0.163100507669173
381,382,381,E01000386,0.253,E01000386,5.2933383370838,-0.115554946499039,2,0.827,0.258956247985742,40.72,-0.115554946499039,-0.103271605672269
382,383,382,E01000387,0.066,E01000387,5.58595524976651,-0.078692481233592,3,0.038,-0.0641021210742219,10.449,-0.078692481233592,0.0165612231575562
383,384,383,E01000388,0.07,E01000388,5.49187708656173,-0.167299961071157,1,0.542,-0.0427367674125232,13.402,-0.167299961071157,0.0289270292212684
384,385,384,E01000389,0.082,E01000389,5.63012141871345,-0.0126435788177906,4,0.674,0.0598163714278908,11.196,-0.0126435788177906,0.0454063501540486
385,386,385,E01000390,0.056,E01000390,5.47435690468824,-0.203967534729895,1,0.561,0.134984153159591,14.297,-0.203967534729895,0.108067388085765
386,387,386,E01000391,0.085,E01000391,5.43332251660964,-0.205339468396193,1,0.551,0.227436462931597,22.158,-0.205339468396193,0.217757085271684
387,388,387,E01000392,0.154,E01000392,5.36108895989715,-0.18320373702424,1,0.648,-0.0376464845758133,23.61,-0.18320373702424,0.0767075672300388
388,389,388,E01000393,0.046,E01000393,5.5912636156699,-0.100737532166276,2,0.799,0.0286551078724045,10.425,-0.100737532166276,0.026241276621242
389,390,389,E01000394,0.075,E01000394,5.52390046003388,-0.128438233389987,2,0.624,0.0661397745666102,7.925,-0.128438233389987,0.228195466968279
393,394,393,E01000399,0.047,E01000399,5.64828270030134,-0.042350776693032,4,0.468,0.0027305736249736,20.401,-0.042350776693032,-0.0113239715400844
395,396,395,E01000401,0.14,E01000401,5.36576389561733,-0.19767619308931,1,0.444,-0.0092217142342827,26.036,-0.19767619308931,-0.0689393559359564
397,398,397,E01000403,0.198,E01000403,5.3523153673981,-0.131799812483932,2,0.747,0.235305632504253,22.344,-0.131799812483932,0.122164713930832
398,399,398,E01000404,0.22,E01000404,5.40857713294209,-0.0454492884202731,3,0.008,0.017825045457108,23.039,-0.0454492884202731,0.0559763771545035
399,400,399,E01000405,0.175,E01000405,5.376630223342,-0.138941385901512,2,0.11,0.0901080190718549,21.194,-0.138941385901512,0.0913345917827642
400,401,400,E01000406,0.15,E01000406,5.57690028006157,0.0271368997729674,5,0.397,-0.0181239435763721,20.805,0.0271368997729674,-0.112051495178331
401,402,401,E01000407,0.096,E01000407,5.66597045461337,0.0423528488673727,6,0.298,-0.0521937095945781,19.482,0.0423528488673727,-0.132358544248939
402,403,402,E01000408,0.18,E01000408,5.15441412213205,-0.35431913290245,0,0.215,0.219288249084838,22.216,-0.35431913290245,0.179222780301352
403,404,403,E01000409,0.036,E01000409,5.65431777926257,-0.0513600769916361,3,0.31,-0.159217346752105,17.739,-0.0513600769916361,0.120883596725487
408,409,408,E01000414,0.092,E01000414,5.44735009725704,-0.181738191856172,1,0.76,-0.103356182343777,12.568,-0.181738191856172,0.149564588860428
409,410,409,E01000415,0.039,E01000415,5.85502083336606,0.153445989637261,8,0.436,-0.13153012927977,14.993,0.153445989637261,-0.029329713657647
411,412,411,E01000417,0.112,E01000417,5.57802669207255,-0.0237081802045882,4,0.691,0.0593168809104687,17.267,-0.0237081802045882,-0.187493763201948
414,415,414,E01000420,0.073,E01000420,5.63957663143382,-0.015497403673653,4,0.223,0.0487255230518317,22.13,-0.015497403673653,0.008536212570581
415,416,415,E01000421,0.04,E01000421,5.63201677871913,-0.068190394167858,3,0.37,0.107266209745036,9.262,-0.068190394167858,0.289141186045894
416,417,416,E01000422,0.277,E01000422,5.063301644542,-0.312767538837557,0,0.453,0.317888696716355,21.499,-0.312767538837557,0.409147870380494
417,418,417,E01000423,0.042,E01000423,5.63890820954527,-0.058563621658114,3,0.29,-0.0218847184695047,10.341,-0.058563621658114,-0.0704815541866965
418,419,418,E01000424,0.04,E01000424,5.82458920304368,0.124382030156689,7,0.533,-0.0909854357439461,4.241,0.124382030156689,-0.0862362869367823
419,420,419,E01000425,0.041,E01000425,5.97354330763471,0.274703805589516,9,0.11,-0.214304077787816,8.465,0.274703805589516,-0.315337921390891
420,421,420,E01000426,0.077,E01000426,5.56095070105333,-0.0886526506869366,3,0.21,0.0161395151976201,11.211,-0.0886526506869366,0.0582241302564051
421,422,421,E01000427,0.086,E01000427,5.55814283815297,-0.0791514760110585,3,0.239,0.0787904049471949,12.821,-0.0791514760110585,-0.0367983020444176
422,423,422,E01000428,0.153,E01000428,5.34923780267989,-0.196422565083303,1,0.373,0.262302723896139,20.885,-0.196422565083303,-0.0042940894370366
423,424,423,E01000429,0.257,E01000429,5.29901363009172,-0.104408970123913,2,-0.019,0.112244572522281,30.708,-0.104408970123913,0.148905950831802
424,425,424,E01000430,0.128,E01000430,5.06770107650757,-0.512151062300714,0,-0.176,0.218727919528311,14.003,-0.512151062300714,0.423263058542923
426,427,426,E01000432,0.165,E01000432,5.43068163781553,-0.0985666798460247,2,-0.056,-0.0014337685106684,27.648,-0.0985666798460247,0.0441923136517676
427,428,427,E01000433,0.224,E01000433,5.41342730479068,-0.0351284332044639,4,0.591,0.17225833112716,28.709,-0.0351284332044639,0.0055781601689963
429,430,429,E01000435,0.205,E01000435,5.41705111890543,-0.0574903650839845,3,0.746,0.175992665383299,32.203,-0.0574903650839845,-0.0331562413960817
430,431,430,E01000436,0.037,E01000436,5.7396605203318,0.0353503349194008,5,0.457,0.0240217854499423,13.009,0.0353503349194008,-0.0019252838898668
431,432,431,E01000437,0.089,E01000437,5.70298677550422,0.0697954738655983,6,0.15,-0.142351941787787,19.26,0.0697954738655983,-0.131432557382098
434,435,434,E01000440,0.037,E01000440,5.66276612702538,-0.0415440583870233,4,0.146,-0.0310988426242907,20.482,-0.0415440583870233,0.0691928855640341
435,436,435,E01000441,0.215,E01000441,5.49866009897487,0.0377953234034961,5,0.189,-0.0746371804765582,31.82,0.0377953234034961,-0.147764744341147
438,439,438,E01000444,0.029,E01000444,5.55943087022752,-0.155820681919316,1,0.812,0.237783639062357,5.754,-0.155820681919316,0.0793073969814662
439,440,439,E01000445,0.032,E01000445,5.76889471409032,0.0577461744689006,6,0.081,-0.120746856817876,11.348,0.0577461744689006,-0.0145525152179325
442,443,442,E01000448,0.026,E01000448,5.79774745606087,0.0783928913886316,6,0.209,-0.0706388124481184,3.883,0.0783928913886316,-0.0511194761652877
443,444,443,E01000449,0.028,E01000449,5.65627532145556,-0.0603439015330725,3,0.615,0.152604871671349,4.298,-0.0603439015330725,0.0892406151399954
444,445,444,E01000450,0.123,E01000450,5.63248376198757,0.0457932689702686,6,0.17,0.0675097095940093,19.042,0.0457932689702686,0.138387246065181
445,446,445,E01000451,0.043,E01000451,5.73893508529663,0.0428309249350486,6,0.258,-0.0853668245159133,17.165,0.0428309249350486,0.2243369535115
446,447,446,E01000452,0.056,E01000452,5.82484324773153,0.14651880831339,8,0.242,-0.423783080329297,14.166,0.14651880831339,0.13490480213756
447,448,447,E01000453,0.052,E01000453,5.71111818381718,0.0273230610318314,5,0.235,-0.420914003029112,19.152,0.0273230610318314,0.0417461251222676
449,450,449,E01000455,0.049,E01000455,5.56788560913669,-0.120012526174074,2,0.127,-0.357870560319787,15.974,-0.120012526174074,0.0599811521815249
450,451,450,E01000456,0.039,E01000456,5.66274918190071,-0.0388256618280904,4,0.17,-0.248068706041076,12.419,-0.0388256618280904,0.242052049068078
451,452,451,E01000457,0.081,E01000457,5.45973980575182,-0.184392862621232,1,0.3,-0.0774479717662757,13.122,-0.184392862621232,0.0590820707529755
452,453,452,E01000458,0.046,E01000458,5.89293167499897,0.200930527162794,8,0.098,-0.134477023013971,4.795,0.200930527162794,-0.0753833807969518
453,454,453,E01000459,0.121,E01000459,5.67187188060036,0.0824460458994484,6,0.094,-0.155684481985485,10.295,0.0824460458994484,-0.0828302164516688
454,455,454,E01000460,0.034,E01000460,5.90420239202438,0.195789194086565,8,0.127,-0.163443668802319,8.071,0.195789194086565,-0.312877904203581
456,457,456,E01000462,0.101,E01000462,5.62112548995403,0.0043462384170482,5,0.43,-0.058853846579981,13.872,0.0043462384170482,-0.05486516970132
458,459,458,E01000464,0.215,E01000464,5.06852812829771,-0.39233664727367,0,0.249,0.172147109216194,18.513,-0.39233664727367,0.365555720882964
459,460,459,E01000465,0.225,E01000465,5.3182400879285,-0.128947979224839,2,0.378,0.156225888841801,26.542,-0.128947979224839,0.0214789340561295
461,462,461,E01000467,0.157,E01000467,5.40286788642406,-0.137321797971916,2,0.453,-0.0154000813322183,14.14,-0.137321797971916,-0.0836387956916986
462,463,462,E01000468,0.158,E01000468,5.41142505064061,-0.127396962913571,2,0.142,-0.0424690678622268,5.808,-0.127396962913571,0.147633064942927
463,464,463,E01000469,0.143,E01000469,5.49735138106481,-0.0619856951164214,3,0.257,0.102332587434608,10.345,-0.0619856951164214,0.0239371880372432
464,465,464,E01000470,0.241,E01000470,5.17607144011727,-0.249233893567216,0,0.358,0.350292088332861,26.159,-0.249233893567216,0.206007020397259
