,lsoa,price,hierarchical8x,hierarchical13x,hierarchical24x
1628,E01001661,224065.45032030443,4.0,5.0,13.0
1629,E01001662,442046.87850306166,5.0,6.0,7.0
1630,E01001664,453968.0151125272,1.0,7.0,10.0
1631,E01001665,405483.3427180092,5.0,6.0,7.0
1632,E01001666,303370.06298617285,6.0,10.0,15.0
1633,E01001667,297944.89565782924,4.0,5.0,6.0
1634,E01001668,459000.85726377903,1.0,7.0,10.0
1635,E01001669,188449.20779619698,3.0,,
1636,E01001671,198884.4186076071,5.0,6.0,7.0
1637,E01001672,185882.31663060153,5.0,6.0,7.0
1638,E01001673,195161.7955547032,5.0,6.0,7.0
1639,E01001674,202856.5188795852,3.0,3.0,4.0
1640,E01001675,206110.3982790984,5.0,6.0,7.0
1641,E01001676,201976.63128094134,,,
1642,E01001677,201476.66530756067,5.0,6.0,7.0
1643,E01001678,193153.6833188389,3.0,,
1644,E01001679,227062.48687339056,3.0,9.0,12.0
1645,E01001680,260640.0763063753,3.0,3.0,11.0
1646,E01001681,247448.85764926783,5.0,6.0,7.0
1647,E01001682,236157.38269564096,3.0,4.0,5.0
1648,E01001683,243087.91339331452,5.0,6.0,7.0
1649,E01001684,198683.17023704667,3.0,3.0,11.0
1650,E01001685,197468.80693295936,,,
1651,E01001686,257082.84173047563,3.0,3.0,4.0
1652,E01001687,171798.01232741884,4.0,5.0,6.0
1653,E01001688,168987.11459670137,3.0,4.0,5.0
1654,E01001690,176275.3019793707,,,
1655,E01001692,163308.28446933714,4.0,5.0,14.0
1656,E01001693,149654.28910846275,,,
1657,E01001694,173578.63457439392,7.0,11.0,16.0
1658,E01001695,216851.44313728335,1.0,7.0,8.0
1659,E01001696,273594.29754097987,1.0,7.0,8.0
1660,E01001697,213789.7469539022,5.0,6.0,7.0
1661,E01001698,211907.85346026262,5.0,6.0,7.0
1662,E01001699,260759.9747857993,,,
1663,E01001700,234501.53968283485,5.0,6.0,7.0
1664,E01001701,271259.6786205469,7.0,11.0,16.0
1665,E01001702,175871.5301908681,1.0,7.0,8.0
1666,E01001703,197690.42595642275,,,
1667,E01001704,243108.86359117768,5.0,6.0,7.0
1668,E01001705,201233.08116072672,1.0,7.0,8.0
1669,E01001706,211163.62916540797,1.0,7.0,8.0
1670,E01001708,287057.2352834943,5.0,6.0,7.0
1671,E01001709,268367.0345769762,4.0,5.0,6.0
1672,E01001710,190935.44311090047,1.0,7.0,8.0
1673,E01001711,226429.0693454348,3.0,3.0,11.0
1674,E01001712,244483.84284954617,4.0,5.0,14.0
1675,E01001713,223759.18958286155,4.0,5.0,
1676,E01001714,359761.75228185504,4.0,5.0,14.0
1677,E01001715,580017.9851465503,5.0,,
1678,E01001716,438553.6279092853,7.0,11.0,19.0
1679,E01001717,415444.39262078813,,,
1680,E01001718,586629.565046151,,,
1681,E01001719,393394.1059210855,1.0,,
1682,E01001720,554334.4900522333,5.0,6.0,7.0
1683,E01001722,339903.3816032221,6.0,10.0,17.0
1684,E01001723,616242.741102048,5.0,8.0,9.0
1685,E01001724,467234.4381218112,,,
1686,E01001725,526722.2639736141,5.0,6.0,7.0
1687,E01001726,353832.37493932137,1.0,7.0,10.0
1688,E01001727,527021.4993863627,5.0,6.0,7.0
1689,E01001728,412732.3011757997,,,
1690,E01001729,340675.49495004944,8.0,12.0,21.0
1691,E01001730,327266.6174428729,1.0,,
1692,E01001731,439290.2941962681,8.0,12.0,21.0
1693,E01001732,351348.6068553532,1.0,,
1694,E01001733,494009.427491037,5.0,6.0,7.0
1695,E01001734,500362.31131506956,6.0,10.0,17.0
1696,E01001735,441042.7734894585,1.0,7.0,8.0
1697,E01001736,582646.4356646977,1.0,7.0,10.0
1698,E01001737,632283.9075798544,5.0,6.0,7.0
1699,E01001738,578424.0559640959,5.0,6.0,7.0
1700,E01001739,551938.5343624008,5.0,6.0,7.0
1701,E01001740,375042.6791295106,,,
1702,E01001741,597909.5766628349,5.0,6.0,7.0
1703,E01001742,533524.2833068654,8.0,12.0,18.0
1704,E01001744,551132.5656607936,6.0,10.0,15.0
1705,E01001745,496478.84685203916,6.0,10.0,15.0
1706,E01001746,352735.31740721746,8.0,12.0,22.0
1707,E01001747,513192.5057286154,1.0,7.0,10.0
1708,E01001748,526414.9747042964,1.0,7.0,10.0
1709,E01001749,658965.3336973571,5.0,6.0,7.0
1710,E01001750,619594.3547690222,,,
1711,E01001751,776194.054825878,8.0,12.0,18.0
1712,E01001752,503674.23677049595,1.0,7.0,8.0
1713,E01001753,436989.4992535071,1.0,,
1714,E01001754,437876.6657824314,1.0,,
1715,E01001755,429326.95446833514,1.0,1.0,
1716,E01001756,613073.3167216898,6.0,10.0,
1717,E01001757,336551.4378593104,8.0,12.0,21.0
1718,E01001758,441755.6521725632,8.0,12.0,21.0
1719,E01001759,509866.8021735296,8.0,12.0,22.0
1720,E01001760,440822.75382298033,6.0,10.0,17.0
1721,E01001761,544004.7798452325,,,
1722,E01001762,532820.3604886567,1.0,7.0,10.0
1723,E01001763,644765.5216084626,,,
1724,E01001764,458737.29719002155,,,
1725,E01001765,330609.2089581097,,,
1726,E01001767,496222.05609288416,5.0,6.0,7.0
1727,E01001768,574644.6489857738,5.0,8.0,9.0
1728,E01001769,565240.572674524,5.0,6.0,7.0
1729,E01001770,420412.4570587069,,,
1730,E01001772,454973.4652314936,1.0,,
1731,E01001773,391042.02999956417,,,
1732,E01001774,461784.8529770298,,,
1733,E01001775,429559.44623531087,,,
1734,E01001776,403256.12418621825,1.0,7.0,8.0
1735,E01001777,442736.5754780664,1.0,1.0,1.0
1736,E01001779,585138.8582800132,1.0,1.0,2.0
1737,E01001780,449619.6917487964,1.0,1.0,
1738,E01001781,393376.0052228469,7.0,11.0,19.0
1739,E01001782,474164.36853852513,1.0,1.0,2.0
1740,E01001783,363463.78126461845,8.0,12.0,21.0
1741,E01001784,434048.11979064223,1.0,1.0,
1742,E01001785,430032.85138864873,5.0,,
1743,E01001786,337325.0280167213,,,
1744,E01001787,317481.482999017,8.0,12.0,21.0
1745,E01001788,298761.36353860935,1.0,7.0,8.0
1746,E01001789,475415.63057562354,5.0,,
1747,E01001790,272034.2002702243,8.0,12.0,21.0
1748,E01001791,415084.47380511265,5.0,6.0,7.0
1749,E01001792,482141.80893230374,5.0,6.0,7.0
1750,E01001793,512869.8684544967,5.0,6.0,7.0
1751,E01001794,558488.9714550767,5.0,,
1752,E01001795,522018.02723100473,5.0,8.0,9.0
1753,E01001796,498430.3122938495,5.0,6.0,7.0
1754,E01001798,374189.2718734763,5.0,6.0,7.0
1755,E01001799,451024.26927733433,5.0,6.0,7.0
1756,E01001800,393385.67283766787,,,
1757,E01001801,503529.32528705196,1.0,7.0,10.0
1758,E01001802,399568.39167701197,5.0,6.0,7.0
1759,E01001803,565488.5661459807,5.0,6.0,7.0
1760,E01001804,458224.673474146,5.0,6.0,7.0
1761,E01001805,519089.9991454681,5.0,6.0,7.0
1762,E01001806,480327.33664889744,,,
1763,E01001807,438360.0217611304,5.0,6.0,7.0
1764,E01001808,555699.3312367483,6.0,10.0,17.0
1765,E01001809,475808.6625449208,5.0,6.0,7.0
1766,E01001811,311488.0617760783,4.0,5.0,14.0
1767,E01001812,441265.48597178207,5.0,6.0,7.0
1768,E01001813,272612.1794447988,4.0,5.0,6.0
1769,E01001814,344978.4365515947,5.0,6.0,7.0
1770,E01001815,612809.5229935098,1.0,7.0,
1771,E01001816,739961.8072011523,5.0,6.0,7.0
1772,E01001819,686604.8311918565,5.0,6.0,7.0
1773,E01001820,471291.83692208695,1.0,7.0,8.0
1774,E01001821,444503.57522265054,,,
1775,E01001822,363816.2823140481,,,
1776,E01001823,316261.93852095667,,,
1777,E01001824,544405.525854894,4.0,5.0,14.0
1778,E01001825,392405.7117758632,,,
1779,E01001826,470452.9413149775,,,
1780,E01001827,399062.654738387,6.0,10.0,15.0
1781,E01001828,349281.732161428,8.0,12.0,
1782,E01001829,601300.1500299869,5.0,6.0,7.0
1783,E01001830,444542.6792850577,6.0,10.0,17.0
1784,E01001831,485053.3619502204,6.0,10.0,17.0
1785,E01001832,539497.7061317645,5.0,6.0,7.0
1786,E01001833,515661.8643375579,5.0,6.0,7.0
1787,E01001834,484820.8537291931,5.0,6.0,7.0
1788,E01001835,558481.7026332814,5.0,8.0,9.0
1789,E01001836,591223.7494032749,,,
1790,E01001837,561498.9458333502,,,
1791,E01001838,362882.8481126301,1.0,7.0,8.0
1792,E01001839,454153.5006763139,1.0,1.0,1.0
1793,E01001840,440830.5478047995,,,
1794,E01001841,632310.5895288822,,,
1795,E01001842,528940.5438179716,8.0,12.0,21.0
1796,E01001843,551676.7449705353,,,
1797,E01001844,520088.1365626001,5.0,6.0,7.0
1798,E01001845,381807.709628122,5.0,6.0,7.0
1799,E01001846,307679.7000837857,7.0,11.0,16.0
1800,E01001847,365139.9444502729,1.0,7.0,10.0
1801,E01001848,401560.72661116644,,,
1802,E01001849,334721.70003119763,7.0,11.0,19.0
1803,E01001850,296587.86917877523,1.0,7.0,8.0
1804,E01001851,719137.6984690931,,,
1805,E01001852,704949.1436025505,5.0,8.0,9.0
1806,E01001853,642233.6772302609,5.0,8.0,9.0
1807,E01001854,564121.1098943654,5.0,6.0,7.0
1808,E01001855,660913.7498714913,5.0,,
1809,E01001856,708477.2183335327,5.0,6.0,7.0
1810,E01001857,413049.3248406031,2.0,2.0,3.0
1811,E01001858,439360.23474710714,5.0,6.0,7.0
1812,E01001859,402408.9424541164,3.0,,
1813,E01001860,410708.0312295654,,,
1814,E01001861,461333.63494761067,5.0,6.0,7.0
1815,E01001862,487975.12793932593,5.0,6.0,7.0
1816,E01001863,534701.223348822,5.0,,
1817,E01001864,448981.2310408596,5.0,8.0,9.0
1818,E01001865,488330.9721009551,5.0,6.0,7.0
1819,E01001866,745280.4074686915,1.0,1.0,1.0
1820,E01001867,470586.5204545467,,,
1821,E01001868,461154.7375754073,5.0,6.0,7.0
1822,E01001869,960589.1453317065,5.0,6.0,7.0
1823,E01001870,555191.871374657,5.0,6.0,7.0
1824,E01001871,647199.3494716177,1.0,7.0,10.0
1825,E01001872,657299.364291764,5.0,,
1826,E01001873,550830.2295899425,5.0,6.0,7.0
1827,E01001874,380241.0979881284,,,
1828,E01001875,264066.16322347644,3.0,3.0,11.0
1829,E01001876,254088.17323804245,,,
1830,E01001877,356227.5532995032,5.0,6.0,7.0
1831,E01001878,256922.0193637126,3.0,,
1832,E01001879,475363.7502056826,5.0,6.0,7.0
1833,E01001880,573363.5090617947,6.0,10.0,17.0
1834,E01001881,714976.1980699586,5.0,6.0,7.0
1835,E01001882,587243.3586304556,5.0,8.0,9.0
1836,E01001883,625573.7060169558,1.0,7.0,10.0
1837,E01001884,594572.8109953804,6.0,10.0,
1838,E01001885,303679.8327534524,1.0,,
1839,E01001886,419510.5333609552,5.0,6.0,7.0
1840,E01001887,424383.7821006443,5.0,6.0,7.0
1841,E01001888,509685.4684649762,5.0,6.0,7.0
1842,E01001889,529483.3498364607,5.0,6.0,7.0
1843,E01001890,411664.5750242141,5.0,6.0,7.0
1844,E01001891,545202.1472485559,,,
1845,E01001892,425166.6854012003,5.0,6.0,7.0
1846,E01001893,405697.89263227757,1.0,7.0,8.0
1847,E01001894,476815.14687219355,1.0,7.0,8.0
1848,E01001895,590437.428609183,5.0,6.0,7.0
1849,E01001896,588680.054293916,,,
1850,E01001897,661488.0736375571,5.0,6.0,7.0
1851,E01001898,658696.5501894442,,,
1852,E01001899,397472.2750030724,1.0,,
1853,E01001900,511761.4892067362,5.0,6.0,7.0
1854,E01001901,642929.0615710214,5.0,8.0,9.0
1855,E01001902,554436.4255881546,1.0,7.0,10.0
1856,E01001903,465323.23934436403,5.0,6.0,7.0
1857,E01001904,605947.2306443987,5.0,,
1858,E01001905,697410.2518558387,5.0,,
1859,E01001906,590182.7559239538,5.0,6.0,7.0
1860,E01001907,716155.6840371236,5.0,8.0,9.0
1861,E01001908,547417.3230704722,5.0,6.0,7.0
1862,E01001909,517650.71015946026,5.0,6.0,7.0
1863,E01001910,528550.3149359516,5.0,,
1864,E01001911,405468.3155010772,1.0,7.0,10.0
1865,E01001912,456800.3995629115,6.0,10.0,17.0
1866,E01001913,618923.4383137218,5.0,,
1867,E01001914,507696.62977243186,6.0,10.0,20.0
1868,E01001915,853980.6472736542,5.0,6.0,7.0
1869,E01001916,792340.4690426837,6.0,10.0,15.0
1870,E01001917,559991.1560101286,5.0,6.0,7.0
1871,E01001918,595230.4133844214,5.0,6.0,7.0
1872,E01001919,668041.7695599354,5.0,6.0,7.0
1873,E01001920,616500.9570031734,6.0,10.0,17.0
1874,E01001921,817476.7677062773,,,
1875,E01001922,849473.4002776245,5.0,6.0,7.0
1876,E01001923,654767.2147812878,5.0,6.0,7.0
1877,E01001924,853484.0145099455,5.0,8.0,9.0
1878,E01001925,893153.6664496765,5.0,6.0,7.0
1879,E01001926,753153.0188770441,5.0,,
1880,E01001927,689556.4933484187,3.0,,
1881,E01001928,584598.8044026907,5.0,6.0,7.0
1882,E01001929,583109.9679067248,5.0,6.0,7.0
1883,E01001930,579761.4275647912,3.0,,
1884,E01001931,502690.5722813405,5.0,6.0,7.0
1885,E01001932,470295.1448727354,,,
1886,E01001933,536948.186982722,,,
1887,E01001934,563379.5196900393,,,
1888,E01001935,593736.3165290041,5.0,8.0,9.0
1889,E01001937,622521.8008259675,5.0,6.0,7.0
1890,E01001938,521877.29714542546,5.0,6.0,7.0
1891,E01001939,825785.3023636991,1.0,7.0,10.0
1892,E01001940,490624.8873366088,5.0,6.0,7.0
1893,E01001941,551078.9462160965,6.0,10.0,20.0
1894,E01001942,522277.0727189318,5.0,6.0,7.0
1895,E01001943,498013.4208148015,5.0,6.0,7.0
1896,E01001944,412317.8201207428,1.0,7.0,8.0
1897,E01001945,488569.68559059594,5.0,8.0,9.0
1898,E01001946,491684.87281543424,5.0,6.0,7.0
1899,E01001947,410948.61827765725,,,
1900,E01001948,702025.3012150793,5.0,6.0,7.0
1901,E01001949,785833.767873225,5.0,8.0,9.0
1902,E01001950,727944.5216490105,5.0,8.0,9.0
1903,E01001951,730894.5526688121,5.0,6.0,7.0
1904,E01001952,559156.2211726577,,,
1905,E01001953,624849.0886459694,6.0,10.0,20.0
1906,E01001954,441841.9128917459,5.0,6.0,7.0
1907,E01001955,317617.6408265937,3.0,3.0,11.0
1908,E01001956,433197.5057149247,3.0,,
1909,E01001957,272957.223938486,1.0,7.0,8.0
1910,E01001958,270884.864857101,1.0,7.0,8.0
1911,E01001959,331001.0385216988,3.0,3.0,11.0
1912,E01001960,534595.6621241985,5.0,6.0,7.0
1913,E01001961,294204.45843780175,1.0,7.0,8.0
1914,E01001962,492373.6972924158,3.0,,
1915,E01001963,577082.4228678457,3.0,9.0,12.0
1916,E01001964,486647.39378742425,,,
1917,E01001965,534040.7780458943,3.0,3.0,4.0
1918,E01001966,611831.8396313819,3.0,4.0,5.0
1919,E01001967,667130.5159037206,3.0,3.0,4.0
1920,E01001968,610760.4408804472,3.0,3.0,4.0
1921,E01001969,364722.1884065901,,,
1922,E01001970,321895.74008656346,3.0,3.0,11.0
1923,E01001971,277671.487444543,6.0,10.0,15.0
1924,E01001972,330166.03077587055,6.0,10.0,15.0
1925,E01001973,382800.91437762236,3.0,4.0,5.0
1926,E01001974,346102.31994723785,5.0,6.0,7.0
1927,E01001975,361266.2285833196,5.0,6.0,7.0
1928,E01001976,288289.71829536185,5.0,8.0,9.0
1929,E01001977,310623.1483752782,5.0,,
1930,E01001978,268220.5290047601,5.0,6.0,7.0
1931,E01001979,267896.6811475473,5.0,6.0,7.0
1932,E01001980,302537.88428073947,5.0,6.0,7.0
1933,E01001981,282026.1790019502,5.0,8.0,9.0
1934,E01001982,317084.48923650663,5.0,8.0,9.0
1935,E01001983,324176.9865121216,5.0,,
1936,E01001984,538065.3539179058,3.0,,
1937,E01001985,720070.4317599878,3.0,,
1938,E01001986,611764.1252648477,5.0,6.0,7.0
1939,E01001987,808141.0880513822,3.0,3.0,11.0
1940,E01001988,600992.8349540295,,,
1941,E01001989,713412.7468267431,,,
1942,E01001990,569610.3036785576,6.0,10.0,20.0
1943,E01001991,685712.9897297932,,,
1944,E01001992,665267.7063356204,3.0,3.0,11.0
1945,E01001993,684751.5940860047,3.0,9.0,12.0
1946,E01001994,639524.9605780815,3.0,3.0,11.0
1947,E01001995,364937.7532431721,3.0,9.0,12.0
1948,E01001996,504900.6790589869,3.0,,
1949,E01001997,541336.7058667568,3.0,3.0,11.0
1950,E01001998,444107.20191870665,5.0,8.0,9.0
1951,E01001999,442013.46465205716,5.0,,
1952,E01002000,452333.976077748,5.0,8.0,9.0
1953,E01002001,453264.74481897923,5.0,8.0,9.0
1954,E01002002,487978.6962126075,7.0,11.0,19.0
1955,E01002003,363091.1045654657,6.0,10.0,17.0
1956,E01002004,444263.018176774,5.0,8.0,9.0
1957,E01002005,585915.5311976748,5.0,6.0,7.0
1958,E01002006,574695.289938976,,,
1959,E01002007,758389.3252638545,6.0,10.0,15.0
1960,E01002008,1290846.6013381523,3.0,,
1961,E01002009,863054.3184939241,,,
1962,E01002010,777955.3569928965,3.0,3.0,11.0
1963,E01002011,668891.895042328,3.0,4.0,5.0
1964,E01002013,543377.8514276169,3.0,3.0,4.0
1965,E01002014,522381.356975157,5.0,6.0,7.0
1966,E01002015,491656.00931395544,,,
1967,E01002016,502052.04171617853,5.0,6.0,7.0
1968,E01002017,527829.2560820589,3.0,3.0,4.0
1969,E01002018,454669.5530161662,3.0,,
1970,E01002019,639220.3609423342,3.0,,
1971,E01002020,527416.8829926499,,,
1972,E01002021,650406.1436383654,3.0,,
1973,E01002022,622906.6194888615,,,
1974,E01002023,644387.383481532,3.0,,
1975,E01002024,605614.7296057347,,,
1976,E01002025,742593.8411003312,3.0,3.0,4.0
1977,E01002026,280040.66620801674,6.0,10.0,
1978,E01002027,329827.064032165,5.0,6.0,7.0
1979,E01002028,331741.544887136,5.0,6.0,7.0
1980,E01002029,311278.5131777151,6.0,10.0,
1981,E01002030,377839.55460273183,5.0,6.0,7.0
1982,E01002031,366597.5733971307,5.0,6.0,7.0
1983,E01002032,289651.54096562084,,,
1984,E01002033,294087.9471967907,,,
1985,E01002034,225266.6218482334,6.0,10.0,17.0
1986,E01002036,215617.67879341653,,,
1987,E01002037,225607.63869634486,4.0,5.0,14.0
1988,E01002038,257654.2815751278,6.0,10.0,
1989,E01002039,213187.18523543616,,,
1990,E01002040,242433.76995600582,5.0,6.0,7.0
1991,E01002041,249511.5408176373,5.0,6.0,7.0
1992,E01002042,339900.1229069652,6.0,10.0,15.0
1993,E01002043,341694.1514572954,5.0,6.0,7.0
1994,E01002044,386774.08867840667,5.0,6.0,7.0
1995,E01002045,293514.55282475875,5.0,6.0,7.0
1996,E01002046,285268.44358798524,1.0,7.0,
1997,E01002047,399584.35105297493,5.0,6.0,7.0
1998,E01002048,344680.58603636443,5.0,6.0,7.0
1999,E01002049,294684.39505323133,5.0,6.0,7.0
2000,E01002050,359565.456903746,5.0,6.0,7.0
2001,E01002051,304355.2694049968,5.0,6.0,7.0
2002,E01002052,350080.54354320036,,,
2003,E01002053,352182.8007812022,5.0,6.0,7.0
2004,E01002054,273506.3800149695,,,
2005,E01002055,343472.93485218554,5.0,6.0,7.0
2006,E01002056,353851.71100197267,,,
2007,E01002057,341988.57159984997,5.0,6.0,7.0
2008,E01002058,358621.88819712563,,,
2009,E01002059,568518.0192146966,3.0,3.0,4.0
2010,E01002060,588979.5481840408,5.0,6.0,7.0
2011,E01002061,549880.7686188216,5.0,6.0,7.0
2012,E01002062,538132.4566498079,5.0,6.0,7.0
2013,E01002063,520831.00385177793,5.0,6.0,7.0
2014,E01002064,477845.65200109815,,,
2015,E01002065,506522.6590651635,5.0,6.0,7.0
2016,E01002066,305848.01304122264,4.0,5.0,14.0
2017,E01002067,308526.623468154,3.0,3.0,4.0
2018,E01002068,306902.4438680176,5.0,6.0,7.0
2019,E01002069,319349.95653936063,6.0,10.0,20.0
2020,E01002070,321817.29780133616,5.0,6.0,7.0
2021,E01002071,305269.19034673675,,,
2022,E01002072,320984.17595807154,5.0,6.0,7.0
2023,E01002073,311799.0520500219,5.0,6.0,7.0
2024,E01002074,235811.36023712644,5.0,6.0,7.0
2025,E01002075,262091.11340786162,3.0,4.0,5.0
2026,E01002076,240011.7740856851,5.0,,
2027,E01002077,233279.27574160995,6.0,10.0,15.0
2028,E01002078,282879.9319972495,,,
2029,E01002079,251689.09362928986,5.0,,
2030,E01002080,279043.09746612713,6.0,10.0,15.0
2031,E01002081,240801.28343116664,,,
2032,E01002082,213539.80135780186,1.0,7.0,8.0
2033,E01002083,351976.82097535586,,,
2034,E01002084,337532.25378030026,,,
2035,E01002085,356152.53263177385,5.0,6.0,7.0
2036,E01002086,305350.0469064146,3.0,3.0,4.0
2037,E01002087,370476.1205673129,5.0,6.0,7.0
2038,E01002088,316821.94439621316,6.0,10.0,15.0
2039,E01002089,161131.41146718556,,,
2040,E01002090,226742.94677358982,3.0,,
2041,E01002091,228355.7615965258,3.0,3.0,11.0
2042,E01002092,238612.57475251213,,,
2043,E01002093,226608.35974522337,3.0,3.0,11.0
2044,E01002094,228402.7423300607,3.0,3.0,11.0
2045,E01002095,238839.0543719583,6.0,10.0,15.0
2046,E01002096,224020.73603078502,,,
2047,E01002097,241002.5543844484,3.0,,
2048,E01002098,377874.85726498615,6.0,10.0,
2049,E01002099,228421.76722814338,6.0,10.0,15.0
2050,E01002100,273181.8849003463,6.0,10.0,15.0
2051,E01002101,352828.88469510095,5.0,6.0,7.0
2052,E01002102,371218.52888268046,5.0,6.0,7.0
2053,E01002103,295551.5388076459,,,
2054,E01002104,271467.8045202469,3.0,3.0,4.0
2055,E01002105,341140.55951421976,5.0,6.0,7.0
2056,E01002106,285551.9877316109,3.0,3.0,11.0
2057,E01002107,323991.808487203,3.0,9.0,12.0
2058,E01002108,316366.95038492914,3.0,9.0,12.0
2059,E01002109,368421.84779516293,3.0,4.0,5.0
2060,E01002110,326129.5858251616,3.0,3.0,11.0
2061,E01002111,289936.2452964311,3.0,3.0,11.0
2062,E01002112,425763.0585537644,4.0,5.0,
2063,E01002113,362102.5633478562,3.0,,
2064,E01002114,385807.58341590833,7.0,11.0,16.0
2065,E01002115,310798.3664207516,3.0,3.0,11.0
2066,E01002116,409825.00599340495,,,
2067,E01002117,355564.1862276881,3.0,3.0,11.0
2068,E01002118,298764.6072805855,3.0,3.0,11.0
2069,E01002119,266047.1858512586,3.0,3.0,11.0
2070,E01002120,256033.0687916997,3.0,9.0,12.0
2071,E01002121,263807.60690434783,3.0,9.0,12.0
2072,E01002122,250458.87055159837,3.0,9.0,12.0
2073,E01002123,256810.1870263012,3.0,,
2074,E01002124,259001.90726761427,3.0,9.0,12.0
2075,E01002125,265647.04579391674,3.0,3.0,11.0
2076,E01002126,340319.06462237623,3.0,3.0,11.0
2077,E01002127,313153.97850405937,3.0,9.0,12.0
2078,E01002128,308798.7710992921,3.0,3.0,4.0
2079,E01002129,328384.44580677775,3.0,3.0,11.0
2080,E01002130,279423.2502862893,6.0,10.0,17.0
2081,E01002131,268017.3626406888,3.0,,
2082,E01002132,390150.5788659896,3.0,4.0,5.0
2083,E01002133,286893.78711343906,3.0,3.0,11.0
2084,E01002134,387139.02511687035,7.0,11.0,16.0
2085,E01002135,282242.19665698044,3.0,,
2086,E01002136,298163.3000161304,4.0,5.0,13.0
2087,E01002137,392722.5437384139,7.0,11.0,19.0
2088,E01002138,241572.8109211841,3.0,,
2089,E01002139,209960.45399181105,,,
2090,E01002140,249900.97237296533,3.0,3.0,11.0
2091,E01002141,290673.84296092886,3.0,3.0,11.0
2092,E01002142,285090.39994982415,3.0,,
2093,E01002143,227675.9038889214,3.0,,
2094,E01002144,344997.92773317295,7.0,11.0,16.0
2095,E01002145,278105.187353197,3.0,4.0,5.0
2096,E01002146,364771.2450826013,3.0,,
2097,E01002147,402161.8910013573,3.0,4.0,5.0
2098,E01002148,333065.9091270757,3.0,4.0,5.0
2099,E01002149,367359.2851471847,3.0,3.0,11.0
2100,E01002150,334848.54560363037,3.0,3.0,11.0
2101,E01002151,218836.35497080238,,,
2102,E01002152,402188.33701113885,4.0,5.0,
2103,E01002153,324660.9121137987,3.0,3.0,11.0
2104,E01002154,291399.60555593,3.0,4.0,5.0
2105,E01002155,324387.90957170486,,,
2106,E01002156,328163.101641582,3.0,9.0,12.0
2107,E01002157,305699.87089038163,3.0,,
2108,E01002158,319357.1133015723,3.0,9.0,12.0
2109,E01002159,297243.76475202304,3.0,9.0,12.0
2110,E01002160,298251.4558664742,3.0,3.0,4.0
2111,E01002161,294363.01469414326,3.0,9.0,12.0
2112,E01002162,293194.1255652599,3.0,,
2113,E01002163,307073.53165574325,3.0,9.0,12.0
2114,E01002164,315994.71553177113,3.0,9.0,12.0
2115,E01002165,284339.1797756557,3.0,9.0,12.0
2116,E01002166,279486.85572004993,3.0,9.0,12.0
2117,E01002167,274710.652958235,3.0,9.0,12.0
2118,E01002168,245375.36656727252,3.0,3.0,11.0
